provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Salta;IRUYA;Estatal;Rural;36;278;1033;520; ; ; ; ; ; ; ; ; ; ;393; ; ; ; ; ; ; ; ;441; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;384;1459;108;363;218;4;12;5; ;1;0;0;256; ;17; ;3;28;14; ;3;29;9; ;4;14; ; ;1;15; ;8;2; ;6; ; ; 
Salta;LA CALDERA;Estatal;Rural;5; ;21; ; ; ; ; ; ; ; ; ; ; ;78; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;135;31;45;45;1;4;2; ; ;2;0;43; ;1; ; ;4;1; ; ;5; ; ; ;2; ; ; ;6; ; ;1; ; ; ; ; 
Salta;LA CALDERA;Estatal;Urbano;8; ; ;1; ; ; ; ; ; ; ; ; ; ;544; ; ; ; ; ; ; ; ;274; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;1; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;649;977;344;112; ; ;3;2; ; ;0; ; ;466;5; ;4;5;3; ;3;3;2; ;1;2;1; ; ;56;3; ;13; ; ; ; ; 
Salta;LA CANDELARIA;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;271; ; ; ; ; ; ; ; ;313; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;388;619; ;254;29;1;4;2; ; ;7; ;159; ;2; ;1;5;2; ;1;5; ; ;2; ; ; ;1;12; ;3; ; ; ; ; ; 
Salta;LA POMA;Estatal;Rural;11;45;156;42; ;4; ; ; ; ; ; ; ; ;110; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;183;389;69;144;77;1;4;2; ;1;0; ;168; ;5; ; ;8;2; ; ;8; ; ;2; ; ; ; ;5; ; ; ; ;5; ; ; 
Salta;LA VIÑA;Estatal;Rural;6; ; ; ; ; ; ; ; ; ; ; ; ; ;239; ; ; ; ; ; ; ; ;295; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;288;112;2;2;1;3;1; ; ;37; ;2;167;3; ;1;3;4; ;1;5;1; ; ;1; ; ; ;13; ; ;7; ; ; ; ; 
Salta;LA VIÑA;Estatal;Urbano;6;1;4;2; ; ; ; ; ; ; ; ; ; ;392; ; ; ; ; ; ; ; ;356; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;6;114; ; ; ;3; ;1; ;7; ; ; ;2; ;2;2;3; ;1;3;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;LOS ANDES;Estatal;Rural;6;27;150; ; ;2; ; ; ; ; ; ; ; ;93; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;170;173; ;98;41; ;4;1; ; ;0; ;150; ;3; ; ;5;1; ; ;5;1; ;1;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;LOS ANDES;Estatal;Urbano;7;142;382; ;46; ; ; ; ; ; ; ; ; ;418; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;284;1115; ;528;75; ;2;2;1;2;1; ;391;383;4; ;3;4;2; ;2;3;2; ;2;2; ; ; ;2; ; ; ; ; ; ; ; 
Salta;METAN;Estatal;Rural;26; ; ;2; ;1; ; ; ; ; ; ; ; ;380; ; ; ; ; ; ; ; ;483; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;574;1019;113;146;48;3;13;5; ; ;14;0;190;132;13; ;2;16;15; ;2;19;2; ;5;4;14; ; ;13; ;14;1;1; ; ; ; 
Salta;METAN;Estatal;Urbano;18;22;99;21; ; ; ; ; ; ; ; ; ; ;2020; ; ; ; ; ; ; ; ;1833; ; ; ; ; ; ; ; ;143; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;1; ; ; ; ; ;1;2; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;906;863;1048;819;13;3;8;6;2;2;16; ;19;424;9; ;9;9;8; ;8;8;6; ;6;6;3; ; ;72; ; ;2; ; ; ; ; 
Salta;MOLINOS;Estatal;Rural;21;91;333;304; ; ; ; ; ; ; ; ; ; ;373; ; ; ; ; ; ; ; ;721; ; ; ; ; ; ; ; ;29; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;664;1291;159;519;115;3;11;5;1; ;1; ;277;236;10; ;1;14;8; ;1;14;1; ;5;2;14; ; ;10; ; ; ; ;4; ; ; 
Salta;ORAN;Estatal;Rural;22;47;201;88; ;11; ; ; ; ; ; ; ; ;359; ; ; ; ; ; ; ; ;125; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;726;1060;30;199;99; ;4;4; ;3;0;0;250;55;13; ;1;17;10; ; ;17;6; ;4;8; ; ; ;1; ;22;1; ;4; ; ; 
Salta;ORAN;Estatal;Urbano;84;565;3067;1034;707;2; ; ; ; ; ; ; ; ;11495; ; ; ; ;154; ; ; ;10617; ; ; ; ; ; ; ; ;371; ; ; ; ; ; ; ; ;2; ; ;2; ; ; ; ; ; ; ; ; ;37; ; ;9;1; ; ; ; ;1;1; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;1; ; ; ; ; ; ; ;8175;5550;6669;6597; ;10;34;15;8;20;22;0;432;512;54; ;36;55;43;1;30;46;15; ;15;15;19;2;11;139;13;15;61;1;25;1; ; 
Salta;ORAN;Privado;Urbano;10; ; ;9; ;58; ; ; ; ; ; ; ; ;556; ; ; ; ; ; ; ; ;1465; ; ; ; ; ; ; ; ;70; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2;4;3; ;4; ; ; ;5; ;3;5;4; ;1;4;3; ;3;3; ;3; ; ;14; ; ;6;6; ; ; 
Salta;RIVADAVIA;Estatal;Rural;112;544;2572;622;298; ; ; ; ; ; ; ; ; ;504; ; ; ; ; ; ; ; ;1087; ; ; ; ; ; ; ; ; ; ; ; ; ;30; ; ; ;2; ; ; ; ;1; ; ; ;5; ; ; ;6; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;2802;4943;1460;1734;928;5;32;6;1;24;13;0;1153;361;56;1;20;87;57; ;27;97;17; ;10;28; ; ;4;5; ;9; ; ;3; ; ;1
Salta;RIVADAVIA;Estatal;Urbano;17;166;511;80;22; ; ; ; ; ; ; ; ; ;835; ; ; ; ; ; ; ; ;1009; ; ; ; ; ; ; ; ;52; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1258;2670; ;353;18;1;5;5;1;5;0; ;52;215;7; ;7;8;6;1;6;8;3; ;3;4;2; ;1; ; ;10;1; ;2; ; ; 
Salta;ROSARIO DE LA FRONTERA;Estatal;Rural;28; ; ; ; ;1; ; ; ; ; ; ; ; ;281; ; ; ; ; ; ; ; ;425; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;713;825;179;436;130; ;15;3; ; ;19; ;383; ;16; ; ;21;11; ; ;24;2; ;3;2;1; ;1;1; ;6;2; ; ; ; ; 
Salta;ROSARIO DE LA FRONTERA;Estatal;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ; ;1376; ; ; ; ; ; ; ; ;2287; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2419;250; ;783; ;1;7;3;2; ;0; ; ;360;8; ;7;8;7; ;6;7;3; ;4;3; ; ;5;79;2; ;1; ; ; ; ; 
Salta;ROSARIO DE LERMA;Estatal;Rural;25;26;120; ; ;4; ; ; ; ; ; ; ; ;544;186; ; ; ; ; ; ; ;560; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;941;1453;408;740;134;2;12;3; ;2;13;0;169;289;14; ;4;19;14; ;4;20; ; ;3;1;1;1;2;9;3;5;2;1;3; ; ; 
Salta;ROSARIO DE LERMA;Estatal;Urbano;17; ;15;12; ; ; ; ; ; ; ; ; ; ;2212; ; ; ; ; ; ; ; ;1453;702; ; ; ; ; ; ; ;145; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;13;2; ; ; ; ; ; ; ;1; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;404;419;4718;332;42;3;8;3;2; ;35; ;46;280;8; ;6;11;8; ;6;11;4; ;4;4;2;3;1;58;13;10; ;6;2; ; ; 
Salta;SAN CARLOS;Estatal;Rural;25;86;246;143; ;1; ; ; ; ; ; ; ; ;393; ; ; ; ; ; ; ; ;314; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;449;1018;154;438;107;2;15;5; ;1;1; ;320; ;10; ;2;18;8; ;1;20;1; ;5;1;1; ;1;22; ;4; ; ;4; ; ; 
Salta;SANTA VICTORIA;Estatal;Rural;55;275;1146;889; ;5; ; ; ; ; ; ; ; ;760; ; ; ; ; ; ; ; ;543; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1283;2006;86;583;243;6;20;7; ;3;8;0;1023;88;28; ;3;42;23; ;3;45;10; ;5;13;1; ;2;24;2;21; ; ; ; ; ; 
San Juan;25 DE MAYO;Estatal;Rural;17;81;267;78; ; ; ; ; ; ; ; ; ; ;364; ; ; ; ; ; ; ; ;1060; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2484;2599;845;1142;123; ;13;8; ;17;17; ;799;99;11;3;4;11;7;1;2;12;5;1;1;9; ; ;3; ;1;12; ; ;2; ; ; 
San Juan;25 DE MAYO;Estatal;Urbano;8; ; ;1; ; ; ; ; ; ; ; ; ; ;129; ; ; ; ; ; ; ; ;663; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1208;1172;398;246; ; ;6;4; ;2;0; ; ;44;6; ;4;6;4; ;4;4;2; ;3;2;1; ; ;1; ;1; ; ;1; ; ; 
San Juan;9 DE JULIO;Estatal;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ;177; ; ; ; ; ; ; ; ;274; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;787;284;203;274; ; ;3;1; ; ;0; ;262; ;3; ;1;3;1; ; ;3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
San Juan;ALBARDON;Estatal;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ;160; ; ; ; ; ; ; ; ;140; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1778;467; ;548; ;1;8;3; ;3;19; ;336; ;7; ;4;7;5; ;3;8;2; ;1;2; ; ;2; ;5; ; ; ; ; ; ; 
San Juan;ALBARDON;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ; ;65; ; ; ; ; ; ; ; ;1779; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2476;180; ;838; ;4;4;4; ; ;82; ;131; ;5; ;5;5;3; ;3;4;3; ;3;3; ;3; ; ;2;2;1; ;1; ; ; 
San Juan;ANGACO;Estatal;Rural;11; ; ; ; ; ; ; ; ; ; ; ; ; ;187; ; ; ; ; ; ; ; ;233; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1135;769;74;385; ;3;9;6; ; ;0; ;316;105;8; ;5;9;5; ;2;8;5; ;1;5; ;1;5; ;1; ; ; ; ; ; ; 
San Juan;CALINGASTA;Estatal;Rural;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;163; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;322;64;64;325;23;4;8;9; ; ;2; ; ; ;7; ;11;7;5; ;8;5;3; ;6;3; ; ;1; ; ; ; ; ; ; ; ; 
San Juan;CALINGASTA;Estatal;Urbano;8; ; ; ; ; ; ; ; ; ; ; ; ; ;135; ; ; ; ; ; ; ; ;464; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;732;70; ;574; ; ;6;4; ; ;0; ;48; ;1; ;1;1;4; ;4;5;3; ;1;4; ; ; ; ; ; ; ; ; ; ; ; 
San Juan;CAPITAL;Estatal;Urbano;71; ; ;1;14;158; ; ; ; ; ; ; ; ;1241; ; ; ; ; ; ; ; ;10600;743; ;135; ; ;3480; ; ;139;83; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ;2;2; ; ; ;2; ; ;4; ; ;3; ;1; ; ;1;1; ; ;3;12; ;4; ; ;1;3; ; ;1; ; ;1; ; ; ;5863;630;738;1669; ;12;31;24;7;3;23; ;445; ;26; ;21;26;23; ;16;25;16;1;16;17;8;10;12;16;46;16;1;12;15; ; ; 
San Juan;CAPITAL;Privado;Urbano;74; ; ; ;1;2229; ; ;99; ; ; ; ; ;7688; ; ;352; ; ;142; ; ;6436; ; ; ; ; ;679; ; ;706; ; ; ; ; ;119; ; ; ;1;3;1; ; ; ; ; ; ;4; ;1;1;3;3;3;1; ; ; ; ;7;17;1; ;2; ;4; ;1; ; ;2; ;6;9; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26;23;23;15; ;22; ;92;2282;26; ;19;26;18; ;12;19;18; ;8;18; ;36;17; ;162;40; ;84;38; ; ;5
San Juan;CAUCETE;Estatal;Rural;18; ; ; ; ; ; ; ; ; ; ; ; ; ;323; ; ; ; ; ; ; ; ;303; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1184;1075;555;1277; ;1;15;8; ;10;2; ;664; ;7;2;8;7;4;1;6;11;2;1;4;7; ; ;1; ;3;2; ; ;1; ; ; 
San Juan;CAUCETE;Estatal;Urbano;16;1; ;4; ; ; ; ; ; ; ; ; ; ;513; ; ; ; ; ; ; ; ;3270;402; ; ; ; ; ; ; ;56; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;3;1; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2130; ;637;1505; ;2;6;7;1; ;8; ; ; ;5; ;5;5;4; ;4;4;6; ;3;6;5; ;4;1;7;3; ;2;4; ; ; 
San Juan;CHIMBAS;Estatal;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;214; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1259; ;1579;126; ;3;5;3; ;2;18; ; ; ;4; ;4;4;4; ;3;4;2; ;1;2; ;1; ;2;6;1; ; ; ; ; ; 
San Juan;CHIMBAS;Estatal;Urbano;30; ; ; ; ; ; ; ; ; ; ; ; ; ;247; ; ; ; ; ; ; ; ;3402;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4463;1044;437;3789; ;2;19;14; ;11;65; ;506; ;15; ;14;15;12; ;14;14;11; ;9;11; ;3; ;3;9;3; ; ;3; ; ; 
San Juan;CHIMBAS;Privado;Urbano;6; ; ; ; ;226; ; ; ; ; ; ; ; ;1720; ; ; ; ; ; ; ; ;1340; ;89; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;3; ; ;4; ; ;1720;2; ;2;2;2; ;2;1;2; ;1;2; ; ;20; ;12;25; ;11;1; ; ; 
San Juan;Enmascarado;Estatal;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ;211; ; ; ; ; ; ; ; ;759; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;767;438; ;530; ; ;2;2; ; ;1; ;438; ;2; ;2;2; ; ; ;2;1; ;1;2; ; ;1; ;1;1; ; ;2; ; ; 
San Juan;Enmascarado;Estatal;Urbano;15; ; ; ; ; ; ; ; ; ; ; ; ; ;58; ; ; ; ; ; ; ; ;760;67; ; ; ; ;66; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ;10; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2338;120;535;471; ; ;7;4;1; ;92; ;104; ;7; ;7;7;6; ;5;7;3; ;3;3;1;1;1; ;10;14; ;2; ; ; ; 
San Juan;Enmascarado;Privado;Rural;3; ; ; ; ;107; ; ; ; ; ; ; ; ;387; ; ; ; ; ; ; ; ;250; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;250; ; ;352; ;2;2;1; ; ;0; ; ; ;1; ;1;1;1; ;1;1;1; ; ;1; ; ; ; ;3;10; ; ; ; ; ; 
San Juan;Enmascarado;Privado;Urbano;17; ; ; ;1;240; ; ; ; ; ; ; ; ;1785; ; ; ; ; ; ; ; ;1972; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ;1;2; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;249; ;3;7;6;2; ;0; ; ;124;5; ;6;5;2; ;5;2;4; ;2;5; ;9;1; ;12;7; ;7;13; ; ; 
