provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Misiones;LIBERTADOR GRL SAN MARTIN;Estatal;Rural;40;64;265;158; ; ; ; ; ; ; ; ; ;278; ; ; ; ; ; ; ;562; ; ; ; ; ;145; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ;3; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;711;617; ;576; ;8;15;6; ;3;24;53;76;144;12; ;15;13;16; ;15;18;3; ;5;4; ; ;1;7;1;1; ; ;4; ; ; 
Misiones;LIBERTADOR GRL SAN MARTIN;Estatal;Urbano;52;34;136;18; ; ; ; ; ; ; ; ; ;1622; ; ; ; ; ; ; ;2153;148; ; ;198; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;15;1; ;1; ;2; ; ; ; ; ;3; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1937;569;230;1665; ;9;22;9;1;10;163;348;118;349;16; ;17;16;23; ;21;25;10; ;9;11;2;3;4;67;18;47;6; ;2; ; ;1
Misiones;LIBERTADOR GRL SAN MARTIN;Privado;Rural;6;60;220;2; ; ; ; ; ; ;13; ; ;73; ; ; ; ;17;19; ; ; ; ; ; ; ;444; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;52;169; ;57; ; ;4;1; ; ;8;51; ; ;1; ;4;1;3; ;4;3; ; ; ;1; ; ; ; ;3; ; ;6;4; ; ; 
Misiones;LIBERTADOR GRL SAN MARTIN;Privado;Urbano;11;16;46; ;3;253; ; ; ; ; ; ; ;1029; ; ; ; ; ;175; ;705; ; ; ; ; ; ; ;264;8;28; ; ;18; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;167;229;167;167;167;1;6;5;4;1;3;53; ; ;6; ;4;6;6; ;5;6;2; ;1;4; ;5; ; ;10;5;1;1;5; ; ; 
Misiones;MONTECARLO;Estatal;Rural;20;1;66; ; ; ; ; ; ; ; ; ; ;112; ; ; ; ; ; ; ;414; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;678;75;63;665; ;6;13;3; ; ;32;56; ;75;7; ;7;7;13; ;12;12;4; ;4;4; ; ;1; ; ;3; ; ;3; ; ; 
Misiones;MONTECARLO;Estatal;Urbano;33;11;49; ; ; ; ; ; ; ; ; ; ;840; ; ; ; ; ; ; ;2215; ;68; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;7; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ;1980;791;700;1609; ;7;14;6;1;35;58;333;584;50;12; ;15;12;14; ;16;16;4; ;2;8;3; ;6;8;3;10; ;3;2; ; ; 
Misiones;MONTECARLO;Privado;Urbano;8; ; ;105; ;109; ; ; ;146; ; ; ;687; ; ; ;168; ;208; ;320; ; ; ; ; ;344; ;36; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ;4; ; ;2;2; ;2; ;1; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;118; ; ;103; ;1;4;4;2; ;1;55; ;376;3; ;4;3;2; ;3;1;5; ;1;5; ;2; ; ;34; ; ;6;3;1; ; 
Misiones;OBERA;Estatal;Rural;106; ; ; ; ; ; ; ; ; ; ; ; ;1410; ;357; ; ; ;238; ;1719;117; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4024;2037;953;2410;70;27;51;20; ;21;185;216;443;902;35;1;17;35;53; ;41;56;12; ;10;16;3;2;1;40;9;10;4;1;1; ; ; 
Misiones;OBERA;Estatal;Urbano;129; ; ;11; ;56; ; ; ; ; ; ; ;2195; ;849; ; ; ; ; ;4636; ;771; ;135; ; ; ;12; ; ; ; ; ; ; ; ;2; ;1;1; ; ; ;1; ; ; ; ; ;8; ;6; ;1; ; ;6; ;3; ; ; ; ; ;1; ; ; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5868;520;1114;4277; ;31;30;34;1;23;203;1210;341;300;48; ;39;48;36; ;37;38;25; ;21;26;2;3;5;50;14;41;5;2; ; ; ;1
Misiones;OBERA;Privado;Urbano;11; ; ; ;3;366; ; ; ; ; ; ; ;997; ; ; ; ; ;387; ;1036; ; ; ; ; ; ; ;144; ;18; ; ; ;92; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ;1; ; ; ; ; ; ;3;3; ; ;1;6;2; ;1; ; ;2;3;3;1;1; ; ;120;120;120;120;120; ;3;5;6; ;9;93; ; ;4; ;3;4;4; ;2;4;4; ; ;5; ;30; ; ;60;9; ;15; ; ;1;2
Misiones;SAN IGNACIO;Estatal;Rural;41;14;80;29; ; ; ; ; ; ; ; ; ;463; ; ; ; ; ; ; ;412; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1604;328;225;1005; ;6;19;6; ;7;79;28; ;132;13; ;13;13;23; ;25;22;7; ;2;7; ; ; ;4;4;1; ;1;1; ; ; 
Misiones;SAN IGNACIO;Estatal;Urbano;86;38;147;19; ; ; ; ; ; ;2; ; ;1678; ;366; ; ;30; ; ;2028; ;999; ; ; ;809; ;186; ;35; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ;3; ;6; ; ; ;3;1;1; ; ; ; ; ; ;8; ; ; ; ;1; ; ; ; ; ; ; ;2;1; ; ; ; ; ; ;4384;1256;489;3108; ;22;32;22;5;8;96;1078;14;702;28;1;28;29;35;1;33;35;16; ;17;19;3;1;4;23;20;41;2; ;3; ; ;2
Misiones;SAN IGNACIO;Privado;Rural;5;23;81;89; ; ; ; ; ; ; ; ; ;125; ; ; ; ; ; ; ;118; ; ; ; ; ;127; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;316;353;257;245;245; ;1;2; ; ;44;99; ; ;2; ;1;2;2; ;2;2; ; ; ;2; ; ;1; ; ;1;2; ; ; ; ; 
Misiones;SAN IGNACIO;Privado;Urbano;8;28;84; ; ;81; ; ; ; ; ; ; ;498; ; ; ; ;1; ; ;465; ; ; ; ; ; ; ;64; ;66; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;78;8;50;8;2;4;3;1;1;7;25; ; ;3; ;5;3;3; ;5;3;3; ; ;4; ;4; ; ;8; ; ;2; ; ; ; 
Misiones;SAN JAVIER;Estatal;Rural;40; ; ; ; ; ; ; ; ; ; ; ; ;214; ;104; ; ; ; ; ;432; ;217; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1527;477;27;780; ;15;22;6; ;2;25;244;35;160;15; ;14;15;24; ;19;25;4; ;3;4;1; ; ;10; ;1;2; ; ; ; ; 
Misiones;SAN JAVIER;Estatal;Urbano;15; ; ; ; ; ; ; ; ; ; ; ; ;341; ; ; ; ; ;96; ;934; ; ; ; ; ; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;4; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1329;905; ;853; ;2;8;3;1;10;34;65;480;304;8; ;7;8;6; ;4;8;1; ;1;3;5; ; ;48;2; ;31; ; ; ; ; 
Misiones;SAN PEDRO;Estatal;Rural;52;11;76;43; ; ; ; ; ; ; ; ; ;59; ;168; ; ;55; ; ;161; ;400; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1343;432; ;1141; ;13;20;5; ;68;60;256;268; ;11; ;14;11;25; ;24;28;4;1;4;4; ; ;1;1; ;11; ; ; ; ; ; 
Misiones;SAN PEDRO;Estatal;Urbano;70;45;148;33;1; ; ; ; ; ;45; ; ;236; ;107; ; ;148; ; ;1662; ;213; ; ; ; ; ;95; ;90; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;1; ; ; ; ; ; ;2; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1979;502;538;1654;40;9;24;10;2;64;45;32;339;83;12; ;18;13;27; ;37;29;11; ;7;16; ; ;1;6;2;4;1;1;1; ; ;1
Neuquén;ALUMINE;Estatal;Rural;14;75;277;167; ; ; ; ; ; ;47; ; ; ; ; ; ; ;258; ; ;123; ; ; ; ; ;92; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;520;616;315;292;28;5;9;3; ; ;5;0;63;44;7; ;5;6;7; ;4;7;1;1; ;1;7; ; ;11; ; ;9; ; ; ; ; 
Neuquén;AÑELO;Estatal;Urbano;15;6;9;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1412; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;10; ;7;2; ;4; ;1;8; ; ; ; ;7; ;5; ; ;2; ; ;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1801;495;1958;1487; ;1;6;4;1;3;12;189; ; ;4; ;4;4;6; ;6;6;3; ;3;4;1;1;5;37;1;3;21; ; ; ; ; 
Neuquén;CATAN LIL;Estatal;Rural;13;17;103;2; ; ; ; ; ; ;9; ; ; ; ; ; ; ;35; ; ;112; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;411;192;214;220;76;3;12;1; ;4;20;0;108;24;7; ;1;8;9; ;1;12;1; ; ;1;1; ; ;6; ;1; ; ;1; ; ; 
Neuquén;CHOS MALAL;Estatal;Rural;13; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;105; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;273;172;211;166;44;4;12;1; ; ;0;0;69;25;5; ;4;4;6; ;3;9;1; ;1;1;1; ;2;5; ; ; ; ; ; ; ; 
Neuquén;CHOS MALAL;Estatal;Urbano;13; ;1;5;12; ; ; ; ; ; ; ; ;387; ; ; ; ; ; ; ;1152; ; ; ; ; ; ; ;97; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;3; ; ; ; ;5; ; ; ; ; ; ; ;1; ;1; ; ; ; ;4; ; ; ; ; ;1; ; ; ; ;1172;35;1201;1557; ;3;6;3;1;1;3;2; ;87;3; ;3;3;6; ;6;6;3; ;3;3;9; ; ;25; ; ;6;5; ;5; ; 
Neuquén;COLLON CURA;Estatal;Rural;5;9;27; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;101;70;92;64; ; ;1; ; ; ;0; ; ; ;3; ;1;3;5; ;1;5; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; 
Neuquén;CONFLUENCIA;Estatal;Rural;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;317;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;12; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;881;12;524;802; ;4;7;1; ; ;3;0;16;46;4; ;5;4;7; ;6;8;2; ;1;2; ; ;3;23;1;2;2; ; ; ; ; 
Neuquén;CONFLUENCIA;Estatal;Urbano;222;7;14;6;34; ; ; ; ; ; ; ; ;277; ; ; ; ; ; ; ;20360;1391;50; ;16; ; ; ;112; ; ; ; ;72; ; ;35;1;4;2;3;2; ; ;66;46; ;5;4;128;7;31;13;4;37;5;5;310;16;9;7;3;158;8;51;11;2;32;6;5;92;28;15;1;1;17; ;87;4;1;4;4;2;3;4;1;1; ;16717;1195;43665;13456; ;68;113;47;10;91;826;4288; ;210;91; ;93;91;114; ;111;114;49; ;49;50;61;114;81;666;247;105;223;31;86;17; ;11
Neuquén;CONFLUENCIA;Privado;Urbano;99; ;2; ; ;1719; ; ;46; ; ;19; ;6664; ; ;204; ; ;363; ;5223; ;54; ; ; ;398; ;2174;54;7; ; ; ; ; ;24;3; ;2; ; ;1; ;31;3; ;1;2;8;5;6;7;3;2;1; ;69;20;14;2;4;6;1;9;6; ;3; ;1;47;5;5;2; ;13;6;32;10; ;7; ; ;24;6;1;1; ;1222;477;1240;339;16;34;36;25;19; ;47;0;1100;689;42; ;30;38;28; ;22;30;17; ;6;22;4;51;17;13;150;47;9;43;44; ;1;10
Neuquén;Enmascarado;Estatal;Rural;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;38; ;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;75;225;78;58;3;4;1; ; ;3;0;75; ;1; ;2;1;1; ; ;4; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Neuquén;Enmascarado;Estatal;Urbano;24; ;57;106;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2195; ; ; ; ; ; ; ;24; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;1; ; ; ; ;2; ; ; ; ;3; ;1; ; ; ; ; ;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3040;432;2365;2571; ;4;9;5;3;6;447;366; ;90;6; ;5;6;9; ;9;9;5; ;5;5;5; ;1;53;1;2;30; ; ; ; ; 
Neuquén;Enmascarado;Privado;Rural;4;3;32;92; ;22; ; ; ; ; ; ; ;195; ; ; ; ; ; ; ;303; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;354;305;318;247;127; ;2;2; ; ;2;0;122; ;1; ; ;1;1; ; ;2; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; 
Neuquén;Enmascarado;Privado;Urbano;10; ; ;18; ;85; ; ; ; ; ; ; ;234; ; ; ; ; ; ; ;107; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;264;264;325;264; ;3;3;2;2; ;0;77;244; ;4; ;3;4; ; ;1;2;1; ; ;2; ;2; ;2;2;5;4; ; ; ; ; 
Neuquén;HUILICHES;Estatal;Rural;15;56;246;178; ; ; ; ; ; ;37; ; ; ; ; ; ; ;178; ; ;178; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;622;394;160;430; ;7;10;1; ; ;1;0;28;44;14; ;2;14;11; ; ;10;1; ;1; ;6;1;1;4; ; ; ; ; ; ; ; 
Neuquén;HUILICHES;Estatal;Urbano;10; ;178; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;572; ;34; ; ; ; ; ;74; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ;1; ;1; ; ; ; ;1; ; ; ; ; ;2; ; ; ; ; ; ;3; ; ; ; ; ;1; ;1; ; ;851;125;2085;756; ;3;4;2;1;3;6;175; ;120;3; ;3;3;4; ;4;4;2; ;2;2;10; ;1;23;1;1;12; ; ; ; ; 
Neuquén;HUILICHES;Privado;Urbano;5; ;35;37; ;6; ; ;5; ; ; ; ;39; ; ; ; ; ; ; ;372; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;253;33;447;430;33;1;3;2; ;1;0;0; ; ;1; ;1;1;2; ;2;2;1; ; ;2; ; ; ;8;1; ;9; ;2; ; ; 
Neuquén;LACAR;Estatal;Rural;8;52;169; ; ; ; ; ; ; ;19; ; ; ; ; ; ; ;130; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;76;76;60;10;10;4;8; ; ;1;37; ;13;127;8; ;1;8;7; ; ;5; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; 
Neuquén;LACAR;Estatal;Urbano;22;4;25;40;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2523; ;40; ; ; ; ; ;135;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;10; ; ;8; ; ;7; ;3; ; ;1; ;5;1; ;1;1;1;2;2;5; ; ; ;2;2; ;1;1; ;1; ; ; ; ;1;1535; ;4592;1193; ;4;11;5;1; ;8;9; ; ;4; ;4;4;11; ;11;11;5; ;5;5;13;1;12;58;7;3;24;2;2; ; ;2
Neuquén;LACAR;Privado;Urbano;11; ; ; ; ;271; ; ; ; ; ; ; ;824; ; ; ; ; ; ; ;434; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;2; ; ; ; ; ; ; ;2; ; ; ;1; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;161; ;1; ; ;6;5;3; ; ;0;0;209; ;7; ;3;7;4; ; ;5; ; ; ;3;2;5; ;5;10;1; ;2;2; ; ; 
Neuquén;LONCOPUE;Estatal;Rural;9;37;121; ; ; ; ; ; ; ;29; ; ; ; ; ; ; ;86; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;183;198;90;113;21;3;8; ; ;2;2; ;51; ;1;1;3;3;6;1;3;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Neuquén;LOS LAGOS;Estatal;Urbano;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1548; ; ; ; ; ;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ;1; ; ;11; ;8;2; ;4; ;2;1;3;5; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ;217; ;2650;229; ;3;5;3;1; ;1;17; ; ;3; ;3;3;5; ;5;5;3; ;3;3;14;1;1;49; ; ;34; ;4; ; ; 
Neuquén;LOS LAGOS;Privado;Urbano;6; ; ; ; ;70; ; ; ; ; ; ; ;169; ; ; ; ; ; ; ;132; ; ; ; ; ;84; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;132; ; ;132; ;1;1;1;1;6;0;0;169; ;2; ; ;2;1; ; ;2; ; ; ;2; ; ; ; ; ; ;6; ; ; ; ;1
Neuquén;MINAS;Estatal;Rural;22;29;54; ; ; ; ; ; ; ;42; ; ; ; ; ; ; ;1; ; ;338; ; ; ; ; ; ; ;90; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;791;198;934;730;24;3;15;3; ; ;4;0;111;39;6; ;5;6;14; ;5;15;3; ;2;4;2; ; ;19; ; ;1; ; ; ; ; 
Neuquén;ÑORQUIN;Estatal;Rural;17;24;100;200; ; ; ; ; ; ;4;8; ; ; ; ; ; ;65; ; ;327; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;362;218;591;362;30;4;11;4; ;1;0;68;30;10;8; ;6;9;10; ;7;11;4; ;3;4; ; ;1;6;5;1;2; ;1; ; ; 
Neuquén;PEHUENCHES;Estatal;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;125; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;200;275;63;209;26; ;7;1; ;3;0;0;39; ;3; ;2;3;3; ;2;6;1; ;1;1; ; ; ; ; ; ; ; ; ; ; ; 
