provincia;Departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialChino;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaChino;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaChino;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUChino;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConapoyoestatalInicial;DiscapacidadConapoyoprivadoInicial;DiscapacidadSinapoyoInicial;DiscapacidadConapoyoestatalPrimaria;DiscapacidadConapoyoprivadoPrimaria;DiscapacidadSinapoyoPrimaria;DiscapacidadConapoyoestatalSecundaria;DiscapacidadConapoyoprivadoSecundaria;DiscapacidadSinapoyoSecundaria;DiscapacidadConapoyoestatalSNU;DiscapacidadConapoyoprivadoSNU;DiscapacidadSinapoyoSNU
Santa Fe;CONSTITUCION;Estatal;Rural;29; ; ; ; ; ; ; ; ; ; ; ; ;638; ; ; ; ; ; ; ;492; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1010;583; ;929; ;7;13;5; ;1;0;0;353;69;9; ;7;9;10; ;8;11;10; ;1; ;3; ;3;20; ;17;11; ;9; ; ; 
Santa Fe;CONSTITUCION;Estatal;Urbano;42;4;18;65;7; ; ; ; ; ; ; ; ;3880; ; ; ; ; ; ; ;4205;90; ; ; ; ;8; ;243; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;7;1; ; ;2;1;2; ; ;1;2; ; ;3;1; ;2; ;4; ;1;1;9;4; ; ; ; ;2; ; ;1; ; ; ;2;1; ; ;5619;2342; ;4732; ;11;21;8;2;21;0;0; ;1205;14; ;16;14;22; ;21;19;11; ;6;2;20; ;10;208; ;46;86;3;23; ; ;9
Santa Fe;CONSTITUCION;Privado;Urbano;18;6; ;7; ;136; ; ; ; ; ; ; ;981; ; ;165; ; ;251; ;1682; ; ; ; ; ;112; ;14; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ; ; ; ;2; ; ; ; ; ; ; ; ;1; ; ; ;2;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;182; ; ;201; ;4;2;6;2;5;0;0; ; ;4; ;7;4;3; ;4;3;6; ;2;1;3; ;14;25; ;11;9;1;22; ; ;2
Santa Fe;Enmascarado;Privado;Rural;11; ; ;25; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ;992; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;543;580; ;478;424; ; ;6; ; ;0;0;10; ; ; ; ; ; ; ; ;1;2; ;2;6; ; ; ; ; ; ;25; ;12; ; ; 
Santa Fe;Enmascarado;Privado;Urbano;3;1; ; ; ; ; ; ; ; ; ; ; ;59; ; ; ; ; ; ; ;726; ; ; ; ; ;59; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;390;398; ;380; ; ; ;1; ;1;0;0; ; ;1; ;1;1;1; ;1;1;1; ;1;1; ; ; ;5; ;13;10; ;6; ; ; 
Santa Fe;GARAY;Estatal;Rural;10;7;29;32; ; ; ; ; ; ; ; ; ;244; ; ; ; ; ; ; ;282; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;621;803; ;602;77;2;5; ; ;3;0;0;123;49;7; ;3;7;6; ;2;7; ; ;1;1; ; ;2;4; ;1;3; ;4; ; ; 
Santa Fe;GARAY;Estatal;Urbano;27;48;184;119;17; ; ; ; ; ; ; ; ;1284; ; ; ; ; ; ; ;1093;56; ; ; ; ;126; ;27;155;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2930;3681; ;2166; ;5;10;3;3;1;0;0; ;163;10; ;7;10;13; ;9;13;5; ;3;1;1; ;14;31; ;8;19; ;5; ; ; 
Santa Fe;GENERAL LOPEZ;Estatal;Rural;64;4;15;5; ; ; ; ; ; ; ; ; ;1167; ; ; ; ; ; ; ;846; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1917;977; ;1580;3;13;24;8; ;8;0;0;62;328;23; ;14;23;29; ;15;28;7; ;5;1;4;1;6;20;1;21;12; ;12; ; ; 
Santa Fe;GENERAL LOPEZ;Estatal;Urbano;125;10;36;53;2; ; ; ; ; ; ; ; ;7963;134; ; ; ; ;366; ;7626;130; ;42; ; ;706; ;179; ;50; ; ; ; ; ; ; ; ; ;1;2;1; ;1; ;1;1; ;3;2;2; ;1;23; ;1;13;4;1; ; ;4; ;3;1; ;21;2;1;4;4;13; ; ; ; ;1;3; ;3;1;2;1; ; ; ; ;10167;4621; ;10329;30;21;47;16;10;61;0;0;530;1833;40; ;45;40;50; ;49;47;21; ;19;2;44;1;39;229;7;90;74; ;114; ; ;10
Santa Fe;GENERAL LOPEZ;Privado;Rural;7; ; ;1; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ;369; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ;179;8; ; ; ; ; ;3;1;1;0;0; ; ; ; ;1; ;1; ;1;1;3; ;1; ; ; ; ; ; ;1;1;2; ; ; ; 
Santa Fe;GENERAL LOPEZ;Privado;Urbano;39; ;1;3;2;370; ; ; ; ; ; ; ;1224; ; ; ; ; ;434; ;3676; ; ; ; ; ;123; ;80; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;4; ;1; ; ;2;4;4;1; ;2;1;1;1; ;5; ;1;3;5;6;1; ; ; ;1;2; ;5; ; ; ;2; ; ; ;206;184; ;302;26;6;10;12;4;5;0;0;246; ;9; ;13;9;14; ;13;14;14; ;5;3;3;2;5;4;39;21;12;19;15; ; ;1
Santa Fe;GENERAL OBLIGADO;Estatal;Rural;101;54;203;119; ; ; ; ; ; ; ; ; ;1525; ; ; ; ; ; ; ;1470; ; ; ; ; ;95; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3775;4959; ;1911;63;20;51;12; ;13;0;0;395;281;56; ;19;56;67;1;18;70;16; ;7;1;6; ;4;47;1;13;33; ;14; ; ; 
Santa Fe;GENERAL OBLIGADO;Estatal;Urbano;120;21;124;95;11; ; ; ; ; ; ; ; ;9033; ; ; ; ; ; ; ;9760;123; ;50; ; ;156; ;342; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ;2;2;1;8; ; ; ; ; ; ;1; ; ;1; ; ;8;1;1; ; ;1; ;3;1; ; ;1; ; ; ; ;1; ; ; ; ; ; ;15625;15481; ;14659;25;18;46;17;7;55;0;0;434;2442;48; ;39;48;54; ;46;55;27; ;20;4;21;7;38;230;33;61;167;17;43; ; ;10
Santa Fe;GENERAL OBLIGADO;Privado;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ;78; ; ; ; ; ; ; ;631; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;212;221; ;212;220; ; ;2; ; ;0;0;78; ; ; ; ; ; ; ; ;3;1; ; ;3; ; ; ; ; ; ;2; ; ; ; ; 
Santa Fe;GENERAL OBLIGADO;Privado;Urbano;32;1;1;7;6; ; ; ; ; ; ; ; ;1118; ; ; ; ; ; ; ;2776; ; ; ; ; ; ; ;82;21; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ;2; ; ;2; ; ; ; ;2;3; ; ; ; ; ;1;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1899;283; ;1865;208;5;6;5;6;4;0;0;31; ;11; ;8;11;9; ;6;10;5; ;4;1;5;2;7;15;6;16;14;1;15; ; ;3
Santa Fe;IRIONDO;Estatal;Rural;49; ; ; ; ; ; ; ; ; ; ; ; ;731; ; ; ; ; ; ; ;629; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;984;377; ;1076; ;3;10;4; ;5;0;0; ;129;7;1;11;7;22; ;14;22;6; ;4; ; ; ; ;16; ;2;10; ;5; ; ; 
Santa Fe;IRIONDO;Estatal;Urbano;46; ; ; ; ; ; ; ; ; ; ; ; ;3138; ; ; ; ; ; ; ;2365; ; ; ; ; ;887; ;151; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ;2; ;1; ; ;4; ; ; ;2; ; ; ;4;1;1; ; ;1; ; ;1; ;8; ; ; ; ; ; ; ; ; ;1;1;2;6; ; ;5303;1480; ;4395;1;6;13;9;4;7;0;0; ;952;13; ;12;13;16; ;16;16;9; ;6;1;9; ;10;90; ;21;40; ;26; ; ;5
Santa Fe;IRIONDO;Privado;Urbano;10; ;1; ; ;103; ; ; ; ; ; ; ;452; ; ; ; ; ; ; ;1127; ; ; ; ; ; ; ;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ;3;1; ;1; ; ; ; ;1; ; ; ; ;1; ; ;266;205; ;288;137;1;2; ;1;1;0;0; ; ;1; ;4;1;2; ;4;2;4; ; ;1;1; ;1;13; ;2;17;1;4; ; ; 
Santa Fe;LA CAPITAL;Estatal;Rural;23;6;52;12; ; ; ; ; ; ; ; ; ;657; ; ; ; ; ; ; ;354; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ;8; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1189;1321; ;838; ;5;13;2; ;5;0;0;64;294;11; ;6;11;15; ;7;13;2; ;3; ;4; ;4;32; ;9;21; ;4; ; ; 
Santa Fe;LA CAPITAL;Estatal;Urbano;245;61;299;148;23;181; ; ; ; ; ; ; ;22631; ; ; ; ; ;413; ;22049;1050;120;125; ; ;4865; ;723;82;11;13; ; ;69; ;2;1;1;2; ;3; ; ;2;3;1; ; ;19;4;2;8;1;4; ;1;25;4;6; ; ;15;2;2;8;1;8; ;4;16;4;22; ; ;4;1; ;2;1;7;2;1;7;4;4;1; ;32883;30105;238;30526;58;60;80;42;17;222;0;0; ;3272;99; ;93;98;99; ;92;94;59; ;53;9;94;17;158;914;33;312;501;11;356; ; ;52
Santa Fe;LA CAPITAL;Privado;Urbano;196;18;70;23;3;698; ; ;106; ; ; ; ;9582; ; ;794; ; ;116; ;14937;70; ; ; ; ;553; ;916;124;29; ; ; ;2; ; ;1; ;1; ; ; ;2; ;3;2; ; ;2;7;3;2;1; ;1;1;4;5;10; ; ;3;4;1;4; ;2;3;2;7;11;29;3; ;1; ;1;3; ;2; ;1;1;1;7;1; ;6068;4802; ;4575; ;13;33;29;25;39;0;0;220;538;78; ;38;79;54; ;35;56;47; ;23;5;12;12;65;106;64;153;17;69;142; ; ;11
Santa Fe;LAS COLONIAS;Estatal;Rural;107; ;1;1; ; ; ; ; ; ; ; ; ;1413; ; ; ; ; ; ; ;1179; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2152;830; ;1306;154;15;52;10; ;6;0;0;47;161;49; ;16;49;67; ;19;66;9; ;6;1;3; ;6;51;1;19;46;5;17; ; ; 
Santa Fe;LAS COLONIAS;Estatal;Urbano;64;1;4; ; ; ; ; ; ; ; ; ; ;3871; ; ;216; ; ;302; ;4178; ; ; ; ; ;341; ;93; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ;8; ;1; ; ; ;1;1;2;1; ;2; ;12; ; ;3; ;1; ;1;3;3;4; ; ;1;1; ; ; ; ; ; ;1;1; ; ; ;5411;1409; ;4421; ;20;25;11;3;7;0;0;243;349;27; ;21;27;25; ;20;25;11; ;7;4;33; ;13;210;1;38;106; ;26; ; ;2
Santa Fe;LAS COLONIAS;Privado;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ; ; ; ;426; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;63;219; ;199;42; ; ;2;1; ;0;0;103; ;1; ;1;1; ; ; ;1;1; ;2;1; ; ; ; ;1; ;1;2;5; ; ; 
Santa Fe;LAS COLONIAS;Privado;Urbano;23; ; ; ; ;27; ; ; ; ; ; ; ;1251; ; ; ; ; ; ; ;2063; ; ; ; ; ;67; ;81; ; ; ; ; ; ; ; ; ;1; ; ; ;2; ; ; ;1; ; ;1;1; ; ; ; ;1; ; ;4;2; ; ;1; ; ; ; ; ; ; ;3;1;7;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ;155; ; ;452; ; ;4;5;3;1;0;0; ; ;5; ;6;5;5; ;6;5;7; ;3;2;7; ;5;5;10;12;17;9;20; ; ; 
Santa Fe;ROSARIO;Estatal;Rural;23; ;2; ; ; ; ; ; ; ; ; ; ;781; ; ; ; ; ; ; ;361; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;2;1; ; ;1; ;1;1; ; ; ;1; ;1; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;893;861; ;1085; ;5;14;4;1;4;0;0; ;12;6; ;9;6;9; ;10;9;6; ; ; ;2; ;1;24; ;5;4; ;2; ; ; 
Santa Fe;ROSARIO;Estatal;Urbano;452;282;1346;456;16;38; ; ; ; ; ; ; ;48467; ; ; ; ; ;1231; ;41815;1506;27;55; ; ;10607; ;1227;415;65;1;2; ;168; ;8;16;2;2;1;11;7; ;9;2;2; ; ;73;65;8;22;6;115;51;5;136;21;27;3; ;49;31;3;30;4;236;79;4;75;54;85;3; ;8;16;4;14;1;35;39;7;15;30;27; ; ;59527;49440;1;54785;1016;91;147;89;35;566;0;0;486;17712;177; ;178;178;181; ;178;175;114; ;99;15;103; ;243;1176;19;548;347;20;515; ; ;85
Santa Fe;ROSARIO;Privado;Urbano;352;44;192;67;4;4550; ; ;314; ; ; ; ;21734; ;78;1761; ; ;524; ;35137; ; ;374; ; ;1329; ;936; ;64;17; ; ;1; ;2;21;4;1;3;7;5;3;1;13;8; ; ;5;68;17;14;1;28;14;6;80;34;68;4; ;10;48;7;9;3;38;38;6;61;63;181;7; ;6;17;5;7;1;18;16;3;21;20;17;2; ;12257;5760; ;9464; ;31;56;46;49;110;0;0;1312;501;121; ;98;121;122; ;95;124;115; ;34;6;5;8;108;14;392;297;10;149;279; ; ;12
Santa Fe;SAN CRISTOBAL;Estatal;Rural;113; ; ; ; ; ; ; ; ; ; ; ; ;1010; ; ; ; ; ; ; ;850; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2358;1546; ;1192;75;32;57;8; ;8;0;0;164;238;67; ;19;67;70;1;18;72;19; ;3;1; ;1;3;35;1;16;14; ;12; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;54; ; ;1; ; ; ; ; ; ; ; ; ;2985; ; ; ; ; ; ; ;3609; ; ; ; ; ;32; ;6; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2;1; ; ; ;1; ; ;1; ; ;2; ; ; ; ; ; ;2; ; ;1; ;1; ; ; ; ; ;1; ;1;1; ; ; ; ; ; ;7271;4364; ;6105;132;10;17;14;2;13;0;0;794;1009;20; ;15;20;19; ;15;21;16; ;4;2;8; ;11;119; ;28;77; ;94; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;15; ; ; ; ; ; ; ; ; ; ; ; ;639; ; ; ; ; ; ; ;981; ; ; ; ; ; ; ;74; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;351;356; ;385; ;1;3;5;4;1;0;0; ; ;3; ;5;3;2; ;5;2;5; ;1; ;3; ;5;23; ;8;7; ;3; ; ; 
Santa Fe;SAN JAVIER;Estatal;Rural;32;9;41;8; ; ; ; ; ; ; ; ; ;473; ; ; ; ; ; ; ;130; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;822;1271; ;498; ;5;18;4; ; ;0;0;76;54;15; ;10;15;20; ;9;20;3; ;2; ; ; ;5;7;2;2;3; ;2; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;19;5;17;11;5; ; ; ; ; ; ; ; ;1313; ; ; ; ; ; ; ;1411; ; ; ; ; ;196; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2119;3623; ;1874; ;4;4;4;1;3;0;0;94;52;7; ;5;7;6; ;5;7;6; ;4; ; ; ;7;24;3;11;25;5;24; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;8;1; ;1; ; ; ; ; ; ; ; ; ;153; ; ; ; ; ; ; ;533; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;217;334; ;720; ;1;3;1;1;1;0;0; ; ;1; ;3;1;2; ;3;2;2; ; ; ; ;1;2;5;8;6;3;3;3; ; ;3
Santa Fe;SAN JERONIMO;Estatal;Rural;59; ;1; ; ; ; ; ; ; ; ; ; ;1241; ; ; ; ; ; ; ;1013; ; ; ; ; ;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1736;1117; ;1561; ;11;27;6; ;5;0;0; ;98;27; ;10;27;31; ;15;30;8; ;3; ; ; ;2;62; ;14;29; ;12; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Urbano;54;7;8;1;1; ; ; ; ; ; ; ; ;3463; ; ; ; ; ;143; ;3446;28; ; ; ; ;663; ;21;6; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ; ; ; ;7; ;2;2; ; ; ; ;4;1;1; ; ;6; ; ;2; ;3; ;1;1;1;9; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ;5356;2477; ;5038; ;9;18;9;4;11;0;0; ;328;16; ;16;16;22; ;22;21;12; ;9; ;16; ;19;125; ;58;59; ;43; ; ;4
Santa Fe;SAN JERONIMO;Privado;Urbano;8; ; ;1; ; ; ; ; ; ; ; ; ;234; ; ; ; ; ; ; ;894; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;488;294; ;247; ;1;3;1;1;1;0;0; ; ;3; ;2;3;3; ;2;3;2; ;2; ; ; ;1;11; ;5;12; ;7; ; ; 
Santa Fe;SAN JUSTO;Estatal;Rural;49;59;131;101; ; ; ; ; ; ; ; ; ;808; ; ; ; ; ; ; ;633; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1870;2049; ;1170;71;15;26;8; ;2;0;0;570;99;30; ;8;30;28; ;4;33;4; ;4;1; ; ;3;40; ;14;26; ;3; ; ; 
Santa Fe;SAN JUSTO;Estatal;Urbano;23;2;5;13;20; ; ; ;66; ; ; ; ;1941; ; ; ; ; ; ; ;1751; ; ; ; ; ;446; ;127; ; ; ; ; ; ; ;2; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;3072;3159;108;2430;55;6;7;5;4;10;0;0; ;131;10; ;11;10;7; ;6;7;4; ;3;1;7; ;4;62; ;17;63; ;27; ; ;2
Santa Fe;SAN JUSTO;Privado;Urbano;7;1;1;1;3;87; ; ; ; ; ; ; ;509; ; ; ; ; ; ; ;465; ; ; ; ; ; ; ;35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;2;1; ;0;0; ; ;4; ; ;4;3; ; ;3;2; ; ; ; ; ;3;3; ;3;6; ;5; ; ; 
Santa Fe;SAN LORENZO;Estatal;Rural;9; ;2;1; ; ; ; ; ; ; ; ; ;594; ; ; ; ; ; ; ;190; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;565;63; ;709; ;4;6;2; ; ;0;0; ;178;7; ;3;7;6; ;3;6;1; ;1; ; ; ;3;11; ;9;2; ;2; ; ; 
Santa Fe;SAN LORENZO;Estatal;Urbano;89;1;7;1;2; ; ; ; ; ; ; ; ;8625; ; ; ; ; ; ; ;9936;73; ; ; ; ;1660; ;102; ;45; ; ; ; ; ; ;1; ; ; ;1; ; ;2; ; ; ; ;6;2; ;4;1;12; ; ;16;2;6;1; ;7; ;2;9;1;13; ; ;5;17;25;4; ; ; ;2;1;1;2;2; ; ; ; ; ; ;13290;5117; ;12545; ;18;29;15;4;75;0;0; ;2936;27; ;31;27;36; ;37;34;25; ;20;1;9;1;53;169;11;122;81;3;116; ; ;5
Santa Fe;SAN LORENZO;Privado;Urbano;35; ; ; ; ;58; ; ; ; ; ; ; ;1694; ; ; ; ; ; ; ;3474; ; ; ; ; ;79; ;9; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ;1; ; ;1; ;4; ; ; ; ; ;9; ;3;1; ; ; ;2; ; ;1; ; ;5;6;14; ; ; ; ; ; ; ; ;1; ;1; ;1; ; ;521;79; ;571; ;2;8;6;5;10;0;0; ; ;7; ;12;7;12; ;12;12;13; ;2;1;1;3;10;5;54;32;1;24;26; ; ;1
