provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Santa Fe;Enmascarado;Privado;Urbano;3; ; ; ; ; ; ; ; ; ; ; ; ; ;61; ; ; ; ; ; ; ; ;649; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;206;353; ;212; ; ;1;2; ;2;0; ; ; ;1; ;1;1;1; ;1;1; ; ;1;1; ; ; ; ;4; ; ;10;6; ; ; 
Santa Fe;GARAY;Estatal;Rural;10;12;17;12; ; ; ; ; ; ; ; ; ; ;202; ; ; ; ; ; ; ; ;282; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;583;717; ;522;73; ;8;1; ;2;0; ;145;41;6; ;3;6;6; ;2;7; ; ; ;1;1; ; ;12; ;3; ; ;2; ; ; 
Santa Fe;GARAY;Estatal;Urbano;22;28;61;90;26; ; ; ; ; ; ; ; ; ;1056; ; ; ; ; ; ; ; ;1217;72; ; ; ; ;115; ; ;21;166; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ;3; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2697;3255; ;1910;3;5;13;4;1;9;0; ; ;110;8; ;8;8;10; ;10;10;3;1;2;5;1; ;2;34; ;12;15; ;17; ; ; 
Santa Fe;GENERAL LOPEZ;Estatal;Rural;70;8; ;10; ; ; ; ; ; ; ; ; ; ;1153; ; ; ; ; ; ; ; ;811; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ;1; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1931;830; ;1563; ;18;39;12; ;8;0; ;69;262;22; ;15;22;34; ;17;33;7; ;4;9;2; ;4;50; ;27;7; ;8; ; ; 
Santa Fe;GENERAL LOPEZ;Estatal;Urbano;125;9;30;61; ; ; ; ; ; ; ; ; ; ;7861;79; ; ; ; ;265; ; ;7158;119; ;137; ; ;714; ; ;144; ;19; ; ;4; ; ; ;1;1;1;3; ;7; ;1;2;2;1; ; ;11;1;4;7; ;41;1;4;4;4;9;1;1;7;1; ;6; ;28; ;2;1;5;7; ; ;1; ;1; ; ;7; ;2; ; ;1; ; ;9731;3836; ;10128;30;42;56;27;6;117;0; ;603;1551;38; ;45;38;51; ;50;46;16; ;11;24;52; ;46;320;1;327;93; ;90; ; ;3
Santa Fe;GENERAL LOPEZ;Privado;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ;372; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ;5; ; ; ;97;8; ; ;2; ;2;4;1; ;0; ; ; ; ; ;1; ; ; ;1;1;3; ;1;3; ; ; ; ;1;1; ;5; ; ; ; 
Santa Fe;GENERAL LOPEZ;Privado;Urbano;38; ; ;1;1;410; ; ; ; ; ; ; ; ;1233; ; ; ; ; ;453; ; ;3375; ; ; ; ; ;132; ; ;32; ;31; ; ;11; ; ; ; ;1; ; ; ; ; ; ; ;3;2; ; ;2;1; ;1; ; ; ;2;1;8;7;1; ;2;1;1; ; ;9; ;1;1;7;8;1; ; ; ; ; ; ;3; ;1;1; ; ; ; ;253;194; ;313;25;8;13;17;4;8;0; ;292; ;9; ;13;9;13; ;12;13;11; ;5;16; ;14;9; ;63;30; ;50;42; ; ;3
Santa Fe;GENERAL OBLIGADO;Estatal;Rural;107;64;226;93; ; ; ; ; ; ; ; ; ; ;1695; ; ; ; ; ; ; ; ;1728; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3715;4772; ;2075;77;12;83;22; ;12;0; ;383;120;54; ;21;55;73;1;22;77;15; ;5;19;1; ;4;75; ;35;17; ;25; ; ; 
Santa Fe;GENERAL OBLIGADO;Estatal;Urbano;121;32;113;85;8; ; ; ; ; ; ; ; ; ;8895; ; ; ; ; ; ; ; ;10440;170; ;1; ; ;154; ; ;220; ; ; ; ;37; ; ; ; ;2; ;2; ; ; ; ; ; ;1; ; ;3;3;1;12;3;1; ; ;1;2;2; ; ; ; ; ;1; ;5; ; ; ;1;2; ; ; ; ;1; ; ;1;1; ; ; ; ; ; ;13823;13353; ;14927;14;31;59;33;4;85;1; ;348;877;49; ;42;49;55; ;47;55;23; ;14;30;26; ;23;186; ;111;76; ;132; ; ;10
Santa Fe;GENERAL OBLIGADO;Privado;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;66; ; ; ; ; ; ; ; ;703; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;214;232; ;214;231; ;3;4; ; ;0; ;66; ; ; ; ; ; ; ; ;3;1; ; ;4; ; ; ;1; ; ; ;2;6; ; ; 
Santa Fe;GENERAL OBLIGADO;Privado;Urbano;32; ;2;10; ; ; ; ; ; ; ; ; ; ;770; ; ; ; ; ; ; ; ;2945; ; ; ; ; ; ; ; ;52; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;1;1;2;1; ;1; ; ; ; ;6; ; ; ;2; ;4; ; ;1; ;1;2;2;1; ; ;2; ; ; ;1; ; ; ; ;1; ; ;1813;269; ;1757;203;6;11;8;6;9;0; ;33; ;11; ;8;11;9; ;6;10;5; ;4;7; ;6;5; ;26;22; ;11;23; ; ;2
Santa Fe;IRIONDO;Estatal;Rural;49; ; ; ; ; ; ; ; ; ; ; ; ; ;570; ; ; ; ; ; ; ; ;562; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;818;357; ;966;25;11;31;8; ;8;0; ; ;89;8;1;11;8;22;1;15;23;4; ;3;5;4; ;1;31; ;11;8; ;12; ; ; 
Santa Fe;IRIONDO;Estatal;Urbano;47; ;2; ;1; ; ; ; ; ; ; ; ; ;2794; ; ; ; ; ; ; ; ;2020;37;1; ; ; ;105; ; ;86; ; ; ; ;19; ; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ;4; ;1;1;1;4; ; ; ;1;17; ; ;2; ; ;1; ;4; ;2; ;2; ; ; ; ; ; ; ; ;1;2; ; ; ;1; ; ;4031;1132; ;4102;2;12;19;11;3;18;0; ; ;440;10; ;11;10;18; ;16;17;8; ;4;11;15; ;15;91; ;47;30; ;19; ; ;2
Santa Fe;IRIONDO;Privado;Urbano;10; ; ; ; ;115; ; ; ; ; ; ; ; ;450; ; ; ; ; ; ; ; ;1097; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ;2;1; ; ; ; ; ; ; ; ;4; ; ; ; ;1; ; ; ; ; ; ;1;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;194;178; ;241;83;1;4;4;1; ;0; ; ; ;1; ;4;1;2; ;4;2;4; ; ;5; ;4;12; ;11;4; ;9;7; ; ; 
Santa Fe;LA CAPITAL;Estatal;Rural;23;10;49;16; ; ; ; ; ; ; ; ; ; ;582; ; ; ; ; ; ; ; ;237; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;14; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;974;1110; ;732; ;2;17;3; ;6;1; ;43;184;11; ;6;11;15; ;8;14;1; ;1;2;2; ; ;18; ;14; ; ;15; ; ; 
Santa Fe;LA CAPITAL;Estatal;Urbano;239;73;185;110;5;215; ; ; ; ; ; ; ; ;21689; ; ; ; ; ;430; ; ;20292;1061; ;50; ; ;6204; ; ;570;48;19;16;3;117;106; ; ;3;1; ;2; ;1; ;1;2;3;2; ; ;16;4;3;18;1;8; ;3;13;14;32;1;1;16;1;3;9; ;6;1;3;5;10;18;2; ;6;4;2;5;2;11;3;1;6;3;6; ; ;29269;23709;116;26397;12;71;98;61;12;339;1; ;156;1805;94; ;94;94;98; ;92;96;50; ;43;60;71;3;108;623;4;268;121; ;178; ; ;24
Santa Fe;LA CAPITAL;Privado;Urbano;179;18;74;20;3;731; ; ;122; ; ; ; ; ;7589; ; ;766; ; ;123; ; ;13599;66; ; ; ; ;556; ; ;437;104;86; ; ;22;9; ; ;1;3;1;1; ;1; ;1;1; ; ; ; ;1;3;3;2; ; ; ;2;2;9;41;1; ;1;5;1;3;2;4;2;2;2;16;27;3; ;1; ;5;1; ;1;2;1;2;1;2;1; ;6112;4902; ;5150; ;43;58;55;23;78;0; ;114;472;64; ;39;65;53;1;37;57;45; ;22;47; ;34;69;2;92;185;1;22;96; ; ;5
Santa Fe;LAS COLONIAS;Estatal;Rural;103; ; ;1; ; ; ; ; ; ; ; ; ; ;1367; ; ; ; ; ; ; ; ;1256; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2145;845; ;1103;258;24;71;14; ;7;0; ;36;212;52; ;18;53;67; ;22;67;9; ;5;12;3; ;7;54; ;38;18; ;29; ; ; 
Santa Fe;LAS COLONIAS;Estatal;Urbano;64; ;2;1; ; ; ; ; ; ; ; ; ; ;3801; ; ;184; ; ;271; ; ;3879;53; ; ; ; ;268; ; ;17; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ;1; ; ; ; ;28; ; ;2; ;1; ;1;1;1;5;3; ;6; ; ;1; ;1;1;1;2;3;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;3736;1182; ;3850;1;24;27;13;3;21;0; ;280;165;26; ;23;26;25; ;20;25;5; ;3;12;15; ;17;152; ;66;39; ;58; ; ;2
Santa Fe;LAS COLONIAS;Privado;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ; ;442; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;205; ;183;33;1;1;4;1; ;0; ; ; ;1; ;1;1; ; ; ;1;1; ;2;3; ; ;1; ; ; ; ;2;11; ; ; 
Santa Fe;LAS COLONIAS;Privado;Urbano;22; ; ; ; ; ; ; ; ; ; ; ; ; ;420; ; ; ; ; ; ; ; ;1772; ; ; ; ; ;127; ; ;70; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1;2;4;3; ;7;1;1; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;83; ; ;339; ;4;6;9;2;7;0; ; ; ;5; ;6;5;4; ;6;4;6; ;3;8; ;5;6; ;28;23;1;20;23; ; ; 
Santa Fe;ROSARIO;Estatal;Rural;22;1;1; ; ; ; ; ; ; ; ; ; ; ;597; ; ; ; ; ; ; ; ;318; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ;2;1; ; ; ; ; ; ; ;1;2; ; ;1;1; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;718;557; ;767; ;5;15;6; ;5;0; ; ;45;6; ;8;6;9; ;10;9;6; ; ;6; ; ;2;10; ;13;4; ;10; ; ; 
Santa Fe;ROSARIO;Estatal;Urbano;437;149;668;277;14;46; ; ; ; ; ; ; ; ;45958; ; ; ; ; ;1340; ; ;33450;1386;26;110; ; ;7197; ; ;1076;558;70;1;1;134;141; ; ;15;14;1;11; ;26;14;1;16;8;10;1; ;80;52;9;45;4;327;119;10;36;88;134;4;3;47;23;7;19;5;325;121;1;18;97;68;4; ;3;6;14;18;1;29;48;10;13;31;18; ;2;52133;38094; ;49569;926;132;183;116;26;929;2; ;364;4303;181; ;179;182;181; ;177;174;108; ;84;114;105; ;218;972;13;926;160;3;323; ; ;40
Santa Fe;ROSARIO;Privado;Urbano;334;49;167;70;3;5213; ; ;328; ; ; ; ; ;18570; ; ;1930; ;138;279; ; ;29657; ; ;94; ; ;479; ; ;486;10;318;18; ; ;33; ; ;1;8;3;2; ;4;2;1;5;6;29; ;4;5;21;6;12;3;40;21;7;12;71;178;3;9;6;38;6;11;1;52;34;11;8;137;148;8;5;3;5;5;13; ;13;20;6;2;14;10;3; ;11858;4951; ;8226; ;52;124;112;51;172;0; ;622;1642;112; ;92;114;109; ;90;107;109; ;32;116; ;48;109;13;607;264; ;115;229; ;1;11
Santa Fe;SAN CRISTOBAL;Estatal;Rural;111;1;1; ; ; ; ; ; ; ; ; ; ; ;1085; ; ; ; ; ; ; ; ;984; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;4; ; ; ; ; ; ; ;1; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2545;1564; ;1348;110;29;83;22; ;16;0; ;207;308;62; ;22;63;69; ;23;75;19; ;2;20;1; ;11;44; ;35;17; ;14; ; ; 
Santa Fe;SAN CRISTOBAL;Estatal;Urbano;54; ;2;1; ; ; ; ; ; ; ; ; ; ;3045; ; ; ; ; ; ; ; ;3382; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;2; ;1;1; ; ; ;1;1; ;5; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ;5405;4018; ;5043;183;14;23;16;2;14;0; ;915;844;20; ;15;20;19; ;15;18;11; ;1;17;7; ;15;133; ;54;37; ;62; ; ; 
Santa Fe;SAN CRISTOBAL;Privado;Urbano;15; ; ; ; ; ; ; ; ; ; ; ; ; ;631; ; ; ; ; ; ; ; ;923; ; ; ; ; ; ; ; ;37; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ;2; ; ; ; ; ; ; ; ;2;1;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ;210;327; ;278; ;2;5;5;4;9;0; ; ; ;3; ;5;3;2; ;5;2;5; ;1;5; ;1;1; ;16;3; ;6;8; ; ;1
Santa Fe;SAN JAVIER;Estatal;Rural;34;12;24;18; ; ; ; ; ; ; ; ; ; ;405; ; ; ; ; ; ; ; ;227; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;825;1217; ;443;15;3;29;4; ;3;0; ;66;66;13; ;14;13;19; ;11;20;3; ;2;3;1; ;3;13; ;8; ; ;4; ; ; 
Santa Fe;SAN JAVIER;Estatal;Urbano;21; ;2;10;2; ; ; ; ; ; ; ; ; ;1036; ; ; ; ; ; ; ; ;1680;9; ; ; ; ;190; ; ; ; ; ; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1887;2763; ;1664; ;5;8;6;1;21;0; ;95; ;7; ;5;7;7; ;5;8;6; ;4;6;3; ;7;33; ;11;17; ;26; ; ; 
Santa Fe;SAN JAVIER;Privado;Urbano;7; ; ; ;2; ; ; ; ; ; ; ; ; ;111; ; ; ; ; ; ; ; ;505; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ;1; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;193;290; ;669; ;2;3;2;1;2;0; ; ; ;2; ;3;2;2; ;3;2;2; ; ;2; ;3;5; ;11;11; ;3;10; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Rural;51; ;4;1; ; ; ; ; ; ; ; ; ; ;1201; ; ; ; ; ; ; ; ;834; ; ; ; ; ;44; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1769;978; ;1409;2;13;37;10; ;17;0; ; ;81;27; ;14;28;32; ;16;31;8; ;2;8;1; ;5;22;1;23;8; ;17; ; ; 
Santa Fe;SAN JERONIMO;Estatal;Urbano;53; ;3;1; ; ; ; ; ; ; ; ; ; ;3282; ; ; ; ; ;124; ; ;3436;70; ; ; ; ;395; ; ;12; ; ; ; ;8; ; ; ;3; ;1; ; ; ; ; ; ; ;1; ; ;8; ; ;5; ;2; ;1; ; ;7; ; ; ;1; ;1;1; ; ;1; ;2;3;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ;3981;1912; ;3725; ;13;24;12;4;17;0; ; ;164;16; ;18;16;23; ;22;21;9; ;5;13;7; ;20;80; ;85;19; ;42; ; ;2
Santa Fe;SAN JERONIMO;Privado;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ; ;204; ; ; ; ; ; ; ; ;730; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;340;187; ;253; ;1;3;3;2;3;0; ; ; ;3; ;2;3;3; ;2;3;2; ;2;2; ; ;3;1;10;3; ;1;13; ; ; 
Santa Fe;SAN JUSTO;Estatal;Rural;56;56;108;117; ; ; ; ; ; ; ; ; ; ;783; ; ; ; ; ; ; ; ;691; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1772;1885; ;1149;90;11;42;7; ;9;0; ;560;72;22; ;8;23;33; ;6;39;4; ;3;5; ; ;4;30; ;23;15; ;12; ; ; 
Santa Fe;SAN JUSTO;Estatal;Urbano;23; ;5;9;9; ; ; ;66; ; ; ; ; ;1845; ; ; ; ; ; ; ; ;1535;163; ;78; ; ;95; ; ;82; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ; ; ; ; ; ; ; ; ;1;1; ;1; ;2; ;1; ;1; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2184;2730; ;1757;148;9;7;5;3;12;0; ; ;241;10; ;11;10;7; ;5;7;2; ;2;5;6;1;6;60; ;15;21; ;40; ; ;3
Santa Fe;SAN JUSTO;Privado;Urbano;6; ; ;3;2;96; ; ; ; ; ; ; ; ;374; ; ; ; ; ; ; ; ;439; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;2;1;1;0; ; ; ;3; ; ;3;3; ; ;3;2; ; ;2; ; ;1; ;7;12; ;3;3; ; ; 
Santa Fe;SAN LORENZO;Estatal;Rural;9; ;2; ; ; ; ; ; ; ; ; ; ; ;557; ; ; ; ; ; ; ; ;141; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;2; ; ; ;1;4; ; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;395;29; ;544; ;3;6;2; ;6;0; ; ; ;6; ;4;6;5; ;4;5;1; ;1;1;2; ; ;11; ;7; ; ;1; ; ; 
Santa Fe;SAN LORENZO;Estatal;Urbano;83; ;3;4;2; ; ; ; ; ; ; ; ; ;7429; ; ; ; ; ; ; ; ;7367;298; ; ; ; ;387; ; ;79; ;37; ; ;1; ; ; ;3;1; ; ; ;1; ; ; ;1; ; ; ;9; ;1;16; ;9;1; ;5;12;17; ;1;5;1;3;8; ;29;3;2;1;11;14; ;1;2; ;2;1; ;2; ;1;4; ; ; ; ;11307;4014; ;9591;2;24;37;21;3;166;0; ; ;788;29; ;31;29;36; ;35;33;20; ;15;21;21; ;44;226; ;133;42; ;76; ; ;1
Santa Fe;SAN LORENZO;Privado;Urbano;32; ; ; ; ;43; ; ; ; ; ; ; ; ;1816; ; ; ; ; ; ; ; ;3295; ; ; ; ; ;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2;6;23; ; ;1;2; ;1; ; ; ; ; ;10;21; ; ; ; ;1; ; ;2;1; ; ;2; ; ; ;584;101; ;506; ;4;12;13;5;13;0; ; ; ;8; ;11;8;11; ;11;11;13; ;1;13; ;3;13;2;30;24; ;3;29; ; ;1
Santa Fe;SAN MARTIN;Estatal;Rural;43; ;1; ; ; ; ; ; ; ; ; ; ; ;484; ; ; ; ; ; ; ; ;636; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;860;317; ;692;43;14;28;8; ;9;0; ; ;46;14; ;17;14;22; ;14;23;4; ;2;6;2; ;3;25; ;14;10;2;2; ; ; 
Santa Fe;SAN MARTIN;Estatal;Urbano;41; ;2;1;1; ; ; ; ; ; ; ; ; ;2798; ; ;200; ; ;296; ; ;2014; ; ; ; ; ;298; ; ;23; ;29; ; ;5; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;8;3; ; ; ;6; ;1; ;2;3; ; ;6; ; ; ; ;2; ; ; ;4;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ;3615;1688; ;2850;4;12;22;6;2;14;0; ; ;832;13; ;13;13;22; ;17;20;4; ;4;6;12; ;20;116; ;75;3; ;47; ; ;1
