provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;25años;26años;27años;28años;29años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
Jujuy;EL CARMEN;Estatal;Rural;2°; ; ; ; ; ; ;5;325;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;3°; ; ; ; ; ; ; ;3;354;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;4°; ; ; ; ; ; ; ; ;4;415;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;386;7;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;1;445;6;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ;1;377;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;89;22;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;83;27;12; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;Sala de 3; ; ; ;53; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;Sala de 4; ; ; ; ;260;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Rural;Sala de 5; ; ; ; ; ;390; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;1°; ; ; ; ; ;1;1662; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;38;1126;288;76;22;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; 
Jujuy;EL CARMEN;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23;884;251;82;26; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; 
Jujuy;EL CARMEN;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;35;761;250;78; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;35; 
Jujuy;EL CARMEN;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;227;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13; 
Jujuy;EL CARMEN;Estatal;Urbano;2°; ; ; ; ; ; ;2;1592;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;3°; ; ; ; ; ; ; ;3;1582;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;1;1549;11;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;1610;23;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;1610;14;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ;1;1573;12;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;35;1495;357;62;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;37;1239;378;92;23;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;Sala de 2; ; ;91; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;Sala de 3; ; ; ;319; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;Sala de 4; ; ; ; ;959; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;Sala de 5; ; ; ; ; ;1462; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;48;112;143;139;165;170;166;169;147;116;110;107;3; ; ; ; ;604; ; 
Jujuy;EL CARMEN;Privado;Urbano;1°; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;151;48;18;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;172;39;11;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Jujuy;EL CARMEN;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;152;36;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;14; 
Jujuy;EL CARMEN;Privado;Urbano;2°; ; ; ; ; ; ; ;154; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;3°; ; ; ; ; ; ; ; ;158; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;172; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;159;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;148;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;145;2;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;198;30;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;175;40;20;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;Deambuladores; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;Sala de 2; ; ;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;Sala de 3; ; ; ;99; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;Sala de 4; ; ; ; ;132; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;Sala de 5; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;EL CARMEN;Privado;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;30;30;31;36;22;21;13;17;11;4;6; ; ; ; ; ;78; ; 
Jujuy;Enmascarado;Privado;Rural;Deambuladores; ;20; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Rural;Lactantes;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Rural;Sala de 2; ; ;37; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Rural;Sala de 3; ; ; ;35; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Rural;Sala de 4; ; ; ; ;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Rural;Sala de 5; ; ; ; ; ;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Rural;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ;8; ; ; ;10; ; ; ; ; ; ; ;9; ; 
Jujuy;Enmascarado;Privado;Urbano;1°; ; ; ; ; ; ;152; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;156;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;142;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;122;14;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;2°; ; ; ; ; ; ; ;140;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;3°; ; ; ; ; ; ; ; ;161; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;139;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;134; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;138; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;130; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;170;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;13;164;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;Sala de 2; ; ;62; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;Sala de 3; ; ; ;197; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;Sala de 4; ; ; ; ;301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;Sala de 5; ; ; ; ; ;205; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;Enmascarado;Privado;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;23;21;27;33;17;29;7;3;8;8; ; ; ; ; ;7; ; 
Jujuy;HUMAHUACA;Estatal;Rural;1°; ; ; ; ; ;3;66; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;26;12;5;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Jujuy;HUMAHUACA;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;16;12;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Jujuy;HUMAHUACA;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;19;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; 
Jujuy;HUMAHUACA;Estatal;Rural;2°; ; ; ; ; ; ;3;78;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;3°; ; ; ; ; ; ; ;6;88;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;4°; ; ; ; ; ; ; ; ;4;88;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;5;101;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ;7;96;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ;2;85;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;1;29;16;2;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;27;27;15;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Jujuy;HUMAHUACA;Estatal;Rural;Sala de 3; ; ; ;27; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;Sala de 4; ; ; ; ;78; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Rural;Sala de 5; ; ; ; ; ;103; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;1°; ; ; ; ; ; ;285; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;151;64;39;12;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Jujuy;HUMAHUACA;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;132;61;32;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Jujuy;HUMAHUACA;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;132;57;29; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; 
Jujuy;HUMAHUACA;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;35;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;2°; ; ; ; ; ; ; ;261; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;251;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;275;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;302;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;303;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;277;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;27;223;51;18;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;10;206;72;28;15;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;Sala de 3; ; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;Sala de 4; ; ; ; ;222; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;Sala de 5; ; ; ; ; ;289; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;HUMAHUACA;Estatal;Urbano;SNU; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31;51;66;63;63;74;71;90;67;73;65;55;5; ; ; ; ;413; ; 
Jujuy;LEDESMA;Estatal;Rural;1°; ; ; ; ; ; ;67;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;22;13;12;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; 
Jujuy;LEDESMA;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;20;12;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Jujuy;LEDESMA;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;8;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; 
Jujuy;LEDESMA;Estatal;Rural;2°; ; ; ; ; ; ; ;73; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Rural;3°; ; ; ; ; ; ; ; ;81;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;71;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;59;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;65;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;80;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ;7;26;4;3;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; 
Jujuy;LEDESMA;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21;7;10;8;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Jujuy;LEDESMA;Estatal;Rural;Sala de 4; ; ; ; ;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Rural;Sala de 5; ; ; ; ; ;71; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;1°; ; ; ; ; ; ;1408;26;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;780;295;127;38;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; 
Jujuy;LEDESMA;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;31;633;226;101;44; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;12; 
Jujuy;LEDESMA;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26;649;225;93; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;33; 
Jujuy;LEDESMA;Estatal;Urbano;13°/14°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;89;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Jujuy;LEDESMA;Estatal;Urbano;2°; ; ; ; ; ; ;7;1295;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;3°; ; ; ; ; ; ; ;12;1383;24;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;4°; ; ; ; ; ; ; ; ;19;1409;39;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;15;1451;47;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;5;1392;66;5;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ;5;1326;39;7;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;3;1090;269;102;32;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; 
Jujuy;LEDESMA;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;13;862;290;113;41;10; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;Sala de 3; ; ; ;436; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;Sala de 4; ; ; ; ;1227;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
Jujuy;LEDESMA;Estatal;Urbano;Sala de 5; ; ; ; ;1;1507; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
