provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Salta;CERRILLOS;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ; ;2051; ; ; ; ; ; ; ; ;1949; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;11; ; ; ; ; ; ;1; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2436;209;1129;1305; ;2;6;3; ;6; ; ; ;168;8; ;8;8;6; ;6;6;2; ;3;2;1;4;2;16;12;10;3;1;6; ; ; 
Salta;CHICOANA;Estatal;Rural;16; ; ; ; ; ; ; ; ; ; ; ; ; ;292; ; ; ; ; ; ; ; ;151; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;635;848;162;307;94;2;12;1; ; ; ; ;589; ;7; ; ;14;2; ; ;14;1; ;1;1;1; ; ;13; ;5;2; ;2; ; ; 
Salta;CHICOANA;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ; ;1023; ; ; ; ; ; ; ; ;2059; ; ; ; ; ; ; ; ;142; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1338;620;1025;479; ;1;4;3;1; ; ; ; ;83;5; ;5;5;4; ;4;4;3; ;4;3;5; ; ;26;1; ;5;2;2; ; ; 
Salta;Enmascarado;Estatal;Urbano;14; ; ;36; ; ; ; ; ; ; ; ; ; ;677; ; ; ; ; ; ; ; ;962; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;545;1589;730;564;107;1;5;3;3; ; ; ;20;76;4; ;5;5;4; ;4;5;4; ;4;4;7; ; ;15; ; ;1; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;2; ; ; ; ;40; ; ; ; ; ; ; ; ;269; ; ; ; ; ; ; ; ;238; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;297;423;48;172;48; ; ;2; ; ; ; ;163; ;1; ; ;2;1; ; ;2; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;23; ; ;151; ;379; ; ; ; ; ; ; ; ;2304; ; ; ; ; ; ; ; ;2400;66; ; ; ; ; ; ; ;38; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1;1; ; ; ; ;3;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;661;511;300;151;151;4;12;13;3;1; ; ;180;70;10; ;8;9;10; ;7;10;7; ;6;8;2;2;1;3;4;5; ; ;1; ; ; 
Salta;GENERAL GUEMES;Estatal;Rural;18; ; ; ; ; ; ; ; ; ; ; ; ; ;290; ; ; ; ; ; ; ; ;261; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;430;773;19;191;52; ;8;3; ;1; ; ;50; ;10; ;2;12;10; ;2;13; ; ;3;1; ; ; ;4; ; ; ; ; ; ; ; 
Salta;GENERAL GUEMES;Estatal;Urbano;23; ; ; ; ; ; ; ; ; ; ; ; ; ;2897;235; ; ; ; ; ; ; ;4705; ; ; ; ; ; ; ; ;214; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ;1;1; ; ;17; ; ; ;2; ; ; ; ;4;1; ; ;14; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1465;682;5189;1323; ;4;9;7;2;1; ; ; ;243;13;1;12;13;10; ;9;10;7; ;8;7;8; ;6;63;9;4; ; ;7; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Estatal;Rural;58;908;3637;833; ; ; ; ; ; ;7; ; ; ;2247; ; ; ; ;46; ; ; ;1301; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2966;6060;709;1529;236;4;27;9; ;24; ; ;1479;70;39; ;13;46;29; ;11;45;5; ;8;9;3;1;1;45;8;27;1; ;1; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Estatal;Urbano;78;686;3646;1035;139; ; ; ; ; ;38; ; ; ;10191; ; ; ; ; ; ; ; ;10873; ; ; ; ; ; ; ; ;509; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ;24; ; ; ; ; ; ; ; ;2; ; ; ;21; ;1; ; ; ;1; ; ; ; ; ; ;2; ; ; ; ;1; ; ; ; ; ; ; ;7644;12224;2963;5278;76;6;36;19;6;71; ; ;1796; ;46; ;37;47;41;1;34;48;17; ;19;18;10;3;11;80;24;161;27;4;30; ; ;1
Salta;GENERAL JOSE DE SAN MARTIN;Privado;Urbano;13;24;123;174;15;75; ; ; ; ; ; ; ; ;1730; ; ; ; ; ; ; ; ;2042; ; ; ; ; ; ; ; ;73; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ;2;1; ; ; ;3; ; ; ; ; ; ; ;130;130; ;200; ;1;6;7; ;3; ; ; ; ;4; ;7;4;4; ;6;4;7; ;4;8; ;9;1;1;4; ; ;9;5; ; ; 
Salta;GUACHIPAS;Estatal;Rural;10; ;10; ; ; ; ; ; ; ; ; ; ; ;85; ; ; ; ; ; ; ; ;76; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;142;167;121;98;81; ;6; ; ; ; ; ;99; ;3; ; ;8;2; ; ;9;1; ;1;1; ; ; ;1;1;3; ; ; ; ; ; 
Salta;IRUYA;Estatal;Rural;35;250;996;568; ; ; ; ; ; ; ; ; ; ;412; ; ; ; ; ; ; ; ;308; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;459;1274;119;405;275; ;18;6; ;1; ; ;264; ;17; ;4;28;15; ;4;29;10; ;4;17; ; ; ; ; ;10; ; ;1; ; ; 
Salta;LA CALDERA;Estatal;Rural;6;1;14; ; ; ; ; ; ; ; ; ; ; ;66; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;101;154; ;74;57; ;5;3; ; ; ; ;47;15;2; ;1;5;2; ; ;4;1; ; ;3; ; ; ;3; ; ; ; ; ; ; ; 
Salta;LA CALDERA;Estatal;Urbano;7; ; ;3; ; ; ; ; ; ; ; ; ; ;570; ; ; ; ; ; ; ; ;675; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;308;1041;179;182; ;1;3;2; ; ; ; ; ;341;5; ;3;5;3; ;2;3;2; ;1;2;2;1; ;11;8; ;3; ;2; ; ; 
Salta;LA CANDELARIA;Estatal;Rural;7; ; ; ; ;5; ; ; ; ; ; ; ; ;351; ; ; ; ; ; ; ; ;314; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;293;695; ;94;22; ;4;2; ;1; ; ;96; ;4; ;1;5;3; ;1;5; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;LA POMA;Estatal;Rural;11;35;178;1; ; ; ; ; ; ; ; ; ; ;75; ; ; ; ; ; ; ; ;156; ; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;185;409;64;170;88; ;6;1; ; ; ; ;195; ;3; ; ;8;2; ; ;8; ; ;2; ; ; ; ;2; ; ; ; ; ; ; ; 
Salta;LA VIÑA;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;216; ; ; ; ; ; ; ; ;288; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;262;167; ; ;2;5;1; ; ; ; ;10;154;5; ;1;6;5; ;1;5;1; ; ;1;1; ; ;8; ; ;2; ; ; ; ; 
Salta;LA VIÑA;Estatal;Urbano;6; ;8;4; ; ; ; ; ; ; ; ; ; ;436; ; ; ; ; ; ; ; ;329; ; ; ; ; ; ; ; ;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;26;106; ; ; ;3;1;1; ; ; ; ; ;4; ;2;4;3; ;1;3;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;LOS ANDES;Estatal;Rural;6;29;153; ; ; ; ; ; ; ; ; ; ; ;20; ; ; ; ; ; ; ; ;95; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;182;182; ;99;44; ;4;1; ;2; ; ;153; ;2; ; ;4;1; ; ;5;1; ;1;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;LOS ANDES;Estatal;Urbano;7;123;370;197;47; ; ; ; ; ; ; ; ; ;439; ; ; ; ; ; ; ; ;688; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;369;758; ;667;133; ;3;2;1; ; ; ;371; ;4; ;3;4;2; ;2;3;2; ;2;2; ; ; ; ; ; ; ; ; ; ; ; 
Salta;METAN;Estatal;Rural;26; ; ; ; ;21; ; ; ; ; ; ; ; ;287; ; ; ; ; ; ; ; ;559; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;505;837;70;114;46;2;11;2; ; ; ; ;186; ;13; ;3;16;15; ;4;19;4; ;4;5; ; ; ;4; ;3; ; ; ; ; ; 
Salta;METAN;Estatal;Urbano;18;15;51;27;2; ; ; ; ; ; ; ; ; ;2229; ; ; ; ; ; ; ; ;2887;48; ; ; ; ; ; ; ;383; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ;3;1; ; ; ; ;1;2;1; ;3; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;653;1372;1348;342;32;4;8;6;2;3; ; ; ;275;9; ;9;9;8; ;8;8;6; ;6;6;1; ; ;34; ; ; ; ;1; ; ; 
Salta;MOLINOS;Estatal;Rural;19;55;308;345;31; ; ; ; ; ; ; ; ; ;238; ; ; ; ; ; ; ; ;669; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;720;1413;126;674;155;4;10;4; ; ; ; ;295; ;11; ;2;12;8; ;1;13;2; ;4;4; ; ;1;20; ;2; ; ;1; ; ; 
Salta;ORAN;Estatal;Rural;22;43;164;91; ; ; ; ; ; ; ; ; ; ;382; ; ; ; ; ; ; ; ;138; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;570;1034;36;152;88; ;5;2; ;4; ; ;267;104;13; ;2;16;11; ;1;16;3; ;3;5; ; ; ;2; ;6; ; ; ; ; ; 
Salta;ORAN;Estatal;Urbano;83;480;2153;1006;658; ; ; ; ; ; ; ; ; ;9634; ; ; ; ;150; ; ; ;11599; ; ; ; ; ; ; ; ;495; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ;13; ; ;4; ;1;1; ; ;1;3; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ;7267;6060;10031;3389; ;5;34;15;7;23; ; ;457;107;51;1;38;53;43;1;30;45;16;1;15;16;8;3;3;182;13;64;61;3;21; ; ;2
Salta;ORAN;Privado;Urbano;10; ; ;5; ;59; ; ; ; ; ; ; ; ;1067; ; ; ; ; ; ; ; ;1539; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;138; ; ; ; ;1;4;3;3; ; ; ; ; ;5; ;3;5;4; ;1;4;3; ;3;3; ;4; ;2;2;1; ;5;2; ; ; 
Salta;RIVADAVIA;Estatal;Rural;112;731;3608;521; ; ; ; ; ; ; ; ; ; ;1159; ; ; ; ;25; ; ; ;1280; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3784;6537;710;2720;1013;3;33;8; ;32; ; ;1209;66;51; ;25;81;62; ;38;100;11; ;13;28; ; ;9;5; ;34; ; ;4; ; ; 
Salta;RIVADAVIA;Estatal;Urbano;15;222;669;57;36; ; ; ; ; ; ; ; ; ;691; ; ; ; ; ; ; ; ;854; ; ; ; ; ; ; ; ;49; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1229;2567; ;347;21; ;5;5;1;10; ; ;9; ;7; ;7;8;6; ;6;7;3; ;3;4; ; ; ; ;5; ; ; ;2; ; ; 
Salta;ROSARIO DE LA FRONTERA;Estatal;Rural;28;1; ; ; ;1; ; ; ; ; ; ; ; ;404; ; ; ; ; ; ; ; ;473; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;676;885;288;494;161;2;16;3; ;1; ; ;448;12;15; ; ;22;10; ; ;23;3; ;2;4; ; ;1;1; ;14; ; ; ; ; ; 
Salta;ROSARIO DE LA FRONTERA;Estatal;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ; ;1652; ; ; ; ; ; ; ; ;2246; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2998;137;537;299; ;1;7;4;2; ; ; ; ;137;8; ;7;8;7; ;6;7;3; ;4;3; ; ; ;25; ;11; ; ; ; ; ; 
Salta;ROSARIO DE LERMA;Estatal;Rural;25;21;142; ; ;2; ; ; ; ; ; ; ; ;509;160; ; ; ; ; ; ; ;565; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;962;1437;581;440;164; ;14;2; ;3; ; ;149;96;14; ;4;20;15; ;4;20; ; ;3;2;1; ; ;3;3;4;2;1; ; ; ; 
Salta;ROSARIO DE LERMA;Estatal;Urbano;17;6;24;10; ; ; ; ; ; ; ; ; ; ;2123;252; ; ; ; ; ; ; ;1416;807; ; ; ; ; ; ; ;159; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;400;333;4756;321;42;1;9;3;1;1; ; ;45;205;8; ;6;11;8; ;6;11;4; ;4;4;2;1; ;71;12;7; ;2;4; ; ; 
Salta;SAN CARLOS;Estatal;Rural;23;55;255;111; ; ; ; ; ; ; ; ; ; ;277; ; ; ; ; ; ; ; ;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;555;1123;132;501;126;2;18;3; ;2; ; ;340; ;11; ;1;18;6; ;1;19;2; ;2;5; ; ;1;3; ;15; ; ;4; ; ; 
Salta;SANTA VICTORIA;Estatal;Rural;52;292;1294;886; ; ; ; ; ; ; ; ; ; ;386; ; ; ; ; ; ; ; ;1284; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1476;2477;137;818;305;3;26;5; ;6; ; ;1156;91;30; ;2;44;24; ;2;46;9; ;5;13;16; ;2;6; ;14;2; ; ; ; ; 
San Juan;25 DE MAYO;Estatal;Rural;17;48;213;65; ; ; ; ; ; ; ; ; ; ;287; ; ; ; ; ; ; ; ;998; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2765;2840;986;1301;135; ;12;9; ;34; ; ;807;106;11; ;7;11;7; ;3;12;5; ;2;9; ; ;2;2;1;17; ; ;3; ; ; 
San Juan;25 DE MAYO;Estatal;Urbano;8; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;670; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1281;1278;65;689; ; ;5;5; ; ; ; ; ;45;6; ;3;6;6; ;4;6;2; ;3;2; ; ; ;1; ;2; ; ;2; ; ; 
San Juan;9 DE JULIO;Estatal;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ;113; ; ; ; ; ; ; ; ;385; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;527;284;312; ; ; ;2;2; ;5; ; ;267; ;3; ;1;3;1; ; ;3; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; 
San Juan;ALBARDON;Estatal;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ;263; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1315;165;120;258; ;2;5;3; ;2; ; ;95; ;7; ;3;7;7; ;3;8;2; ;1;2; ;1; ; ;1; ; ; ; ; ; ; 
San Juan;ALBARDON;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ; ;52; ; ; ; ; ; ; ; ;1594; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1929;160; ;784; ;1;3;4; ; ; ; ;120; ;5; ;5;5;3; ;3;4;3; ;3;3;1;4;1;2;2;2;2; ;3; ; ; 
San Juan;ANGACO;Estatal;Rural;10; ; ; ; ; ; ; ; ; ; ; ; ; ;116; ; ; ; ; ; ; ; ;206; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1016;703;44;318; ;1;8;5; ;2; ; ;285;94;7; ;5;6;5; ;2;8;5; ;1;5; ; ; ;3;2;1; ; ; ; ; ; 
San Juan;CALINGASTA;Estatal;Rural;11;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;204; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;262;131;65;67;18;5;9;9; ; ; ; ; ; ;6; ;4;6;6; ;6;6;4; ;5;4; ; ; ; ; ; ; ; ; ; ; ; 
