provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaDesayuno;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaMerienda;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Río Negro;AVELLANEDA;Privado;Urbano;6; ; ; ; ;97; ; ; ; ; ; ; ; ;283; ; ; ; ; ; ; ; ;150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ;1; ; ; ; ;2; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;510; ; ; ;4;2; ; ;0; ; ; ; ; ;3; ;1; ;4;1;2; ; ;2;1; ; ;13;1;1;3; ; ; ; ; 
Río Negro;BARILOCHE;Estatal;Rural;18;161;49;2; ; ; ; ; ; ; ; ; ; ;248; ; ; ; ; ; ; ; ;214; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ;3;5; ; ;3;2;2;1; ; ; ;1; ;4;6; ; ; ;1;2; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1060;970;729;703;5;7;15;2; ; ;36; ;76;294;10; ;8;10;10; ;4;12;2; ; ;3;10;1;1;29;1;1;12; ;1; ; ; 
Río Negro;BARILOCHE;Estatal;Urbano;84;191;36;12;33; ; ; ; ; ; ; ; ; ;2113; ; ; ; ; ; ; ; ;6601; ; ; ; ; ;136; ; ;29;33; ; ; ; ;120; ; ;5;1;3;3; ; ; ; ;2;4; ; ;1;18;2;41;4;2;7; ;3;3;21;18;3;2;14;4;32;3; ;7; ; ;1;8;6; ;1; ;2;31; ; ;1;1;1;3;3;7;1; ;6678;3644;11017;6750; ;25;32;19;3;5;560; ;979;536;30; ;30;30;31; ;32;29;17; ;16;17;60;10;13;253;29;11;75;1;9;4; ;6
Río Negro;BARILOCHE;Privado;Urbano;50; ;120;4; ;799; ; ; ;179; ;64; ; ;3009; ; ; ; ; ;694; ; ;3597; ; ; ; ; ;622; ; ;64; ;26; ; ; ; ; ; ; ;1;1; ; ;1; ; ; ;2;5;2;2; ;4;4; ; ; ; ; ;2;10;20;1;4;7;2;14;1; ; ;1; ;4;13;27;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1241;1139;276;1100; ;20;21;18;3; ;34; ;1911;124;22; ;12;23;10; ;5;19;14;1;3;19;4;10;4;28;48;15;17;19;1; ; ; 
Río Negro;CONESA;Estatal;Urbano;8; ; ; ; ; ; ; ; ; ; ; ; ; ;293; ; ; ; ; ; ; ; ;549; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10; ;2; ; ;1; ; ; ; ; ; ; ;21; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;181;156;1129;139; ;3;2;2;1; ;11; ; ;110;3; ;2;3;2; ;1;1;1; ;1;2;2; ; ;5; ;1;8; ; ; ; ;1
Río Negro;EL CUY;Estatal;Rural;13;4;3;35; ; ; ; ; ; ; ; ; ; ;172; ; ; ; ;12; ; ; ;230; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;395;331;150;297; ;2;7;6; ;2;2; ;200; ;1; ;5;1;2; ;2;6;5; ;2;5;4; ; ;7; ; ;12; ;1; ; ; 
Río Negro;Enmascarado;Estatal;Rural;15; ; ; ; ; ; ; ; ; ; ; ; ; ;281; ; ; ; ; ; ; ; ;111; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;25; ;1; ; ;2; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;434;584;111;541; ;5;12;1; ; ;17; ;73;206;1; ;7;2;2; ;10;2;1; ; ;1;3; ;1;22; ;1; ; ; ; ; ; 
Río Negro;Enmascarado;Estatal;Urbano;9; ; ; ; ; ; ; ; ; ; ; ; ; ;231; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ;1; ; ; ;1; ; ; ;1; ; ;1; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;211;56;1483;190; ;2;4;2;1; ;8; ;159; ;2; ;2;2;4; ;4;4;1; ;1;1;5; ; ;32; ;1;17; ; ; ; ; 
Río Negro;Enmascarado;Privado;Urbano;7; ;174; ; ;181; ; ; ; ; ; ; ; ;277; ; ; ; ; ; ; ; ;478; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ;1; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;166; ;468;115; ;2;2;2; ; ;3; ; ; ;3; ;4;3;3; ;3;3;2; ; ;2;2; ; ;12;4;2; ; ; ; ; ; 
Río Negro;GENERAL ROCA;Estatal;Rural;39; ; ;1; ; ; ; ; ; ; ; ; ; ;1490; ; ; ; ; ; ; ; ;910; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;22; ; ; ; ; ; ; ; ; ; ; ; ;80;1;7; ; ;8; ; ;1; ; ; ; ;12; ;4; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3355;2513;3413;3236; ;14;27;7; ; ;175; ;362;2150;18; ;20;16;24; ;20;13;5; ;4;5;8;1; ;66;5;1;28; ;2; ; ; 
Río Negro;GENERAL ROCA;Estatal;Urbano;245; ;4;81;15; ; ; ; ; ; ; ; ; ;7053; ; ; ; ; ; ; ; ;21533;176;51; ;20; ; ; ; ;438; ; ; ; ; ; ; ; ;34;3;3;1; ;8;1; ;1; ;3; ;6;177;4;59;5;2;40;4;4;5;14;24;2;3;103;3;62;8; ;41;7;2;2;8;5;5;2; ;1;18; ; ; ;2; ; ; ;3; ; ;19450;6619;27465;16693; ;76;102;48;7;9;970; ;1776;3112;87;3;88;87;96; ;100;86;48; ;45;50;170;18;9;536;51;61;188;2;6; ; ;7
Río Negro;GENERAL ROCA;Privado;Urbano;77;227; ; ; ;1183; ; ; ; ; ; ; ; ;5026; ; ; ; ; ; ; ; ;4755; ; ; ; ; ;174; ; ;797;23;8; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ;3;2; ; ;1;2;5;5;2; ; ;1;3;7;7;5;25;3;1;6;8; ; ;1;2;4;5;8;3;113;1; ;13;1; ;1; ; ; ;1; ; ; ;251;14;14;258;14;24;27;20;14; ;22; ;431;124;18; ;29;19;23; ;24;23;18; ;3;22;10;31;8;45;73;11;18;38;4; ;1;1
Río Negro;ÑORQUINCO;Estatal;Rural;11;15;79;19; ; ; ; ; ; ; ; ; ; ;45; ; ; ; ;8; ; ; ;118; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;157;161;90;99;8;2;8;2; ;5;8; ;75;17;1; ;2;1;4; ;1;6;3; ;3;3; ; ; ;2; ; ;2; ; ; ; ; 
Río Negro;PICHI MAHUIDA;Estatal;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ; ;273; ; ; ; ; ; ; ; ;643; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;16; ;1;1; ;1; ; ; ; ; ; ; ;2; ; ; ; ;3; ; ; ; ; ; ; ;2; ;2; ; ; ; ; ; ; ; ; ; ;761;95;1229;612; ;5;6;2;1; ;18; ; ;183;4; ;5;4;5; ;4;3;2; ;2;2;8;1; ;53; ;1;15; ; ; ; ;1
Río Negro;PILCANIYEU;Estatal;Rural;21;11;78; ; ; ; ; ; ; ; ; ; ; ;270; ; ; ; ; ; ; ; ;590; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ;2; ; ; ;1;2; ; ; ; ; ; ; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;633;388;636;576;60;6;13;4; ;2;8; ;159;88;4; ;8;4;5; ;4;12;3;1;2;4;5; ; ;6;2;1;8; ;1; ; ; 
Río Negro;SAN ANTONIO;Estatal;Urbano;29; ;2;7;24; ; ; ; ; ; ; ; ; ;789; ; ; ; ; ; ; ; ;2555; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ;5;2;3;1; ;4; ; ; ;1;3; ; ;7;4;1; ; ;3;1; ; ;5;2; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ;2597;617;3844;2462; ;8;12;7;2; ;110; ; ;316;9; ;8;9;12; ;12;10;7;1;7;7;17; ; ;110;6;11;38;7; ; ; ;1
Río Negro;VALCHETA;Estatal;Rural;9; ; ;4; ; ; ; ; ; ; ; ; ; ;63; ; ; ; ; ; ; ; ;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;98;102;59;92;21; ;6;3; ; ;17; ;71; ; ; ;2;2; ; ; ;6;3; ;1;3; ; ; ;3; ; ; ; ; ; ; ; 
Salta;ANTA;Estatal;Rural;47;45;182;16; ;5; ; ; ; ; ; ; ; ;1044; ; ; ; ; ; ; ; ;1099; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;56; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1633;3073;30;225;99;6;28;8; ;23;10;0;150;134;33; ;5;33;30; ;6;35;3; ;7;4; ; ;2;1; ;6;3; ;1; ; ; 
Salta;ANTA;Estatal;Urbano;36;18;127;12;2; ; ; ; ; ; ; ; ; ;3301; ; ; ; ; ; ; ; ;4462; ; ; ; ; ; ; ; ;72; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;2; ; ;2; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ;2; ;1; ;2; ; ;1; ; ; ; ; ; ; ; ; ;2800;4079;3573;1920;178;3;16;8;4;7;0;0;100;560;20; ;11;20;14; ;9;18;10; ;8;11;7; ;2;91;2;27;2;1;3;1; ; 
Salta;CACHI;Estatal;Rural;19;25;55;3; ;3; ; ; ; ; ; ; ; ;307; ; ; ; ; ; ; ; ;315; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;435;632;156;270;92;5;14;3; ; ;0; ;110;62;12; ;1;14;10; ;1;13;1; ;3;2;1; ; ;8; ; ; ; ; ; ; ; 
Salta;CAFAYATE;Estatal;Rural;5; ;1; ; ;47; ; ; ; ; ; ; ; ;212; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;219;227; ;19; ;1;5; ; ; ;0; ;170;50;4; ;1;5;2; ; ;4; ; ; ; ;1; ; ;4; ;1; ; ; ; ; ; 
Salta;CAFAYATE;Estatal;Urbano;12; ; ; ;3; ; ; ; ; ; ; ; ; ;1215; ; ; ; ; ; ; ; ;813;173; ; ; ; ; ; ; ;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;480;671; ; ;3;3;4;4; ;13; ; ; ;4; ;4;4;3; ;2;3;3; ;3;3; ; ;2;29;8;4;4; ; ; ; ; 
Salta;CAPITAL;Estatal;Rural;9; ; ; ; ; ; ; ; ; ; ; ; ; ;578; ; ; ; ; ; ; ; ;168; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;413;558;10;560;7;2;5;1; ; ;0; ;10; ;7; ;1;8;6; ;1;8; ; ;1; ;3;1; ;1;1;1; ; ; ; ; ; 
Salta;CAPITAL;Estatal;Urbano;185;105; ;99;70; ; ; ; ; ; ; ; ; ;23615;2487; ; ; ; ; ; ; ;27537;957; ; ; ; ; ; ; ;2112;177;1; ; ; ;123; ; ;8;1;2;4; ; ;1; ;1;1;2; ;3;80;4;19;25;1;2;2; ;10;9;23;5;1;43;1;2;5; ;4;1; ;1;4;6;1; ;33; ;2; ; ; ; ;1; ; ;3; ;2;43043;5910;1893;34203;699;38;81;55;14;83;175; ;504;3199;108;1;99;109;85;1;83;80;48; ;49;50;100;28;38;796;292;318;127;16;36;8; ;9
Salta;CAPITAL;Privado;Urbano;94; ; ;2;2;3416; ; ; ; ; ;61; ; ;17935; ; ; ; ; ;170; ; ;15036; ;80; ; ; ;1013; ; ;1463;13;11; ; ; ; ; ; ;1;1;2;1; ; ;2; ; ;4;2; ; ;9;3;5;1; ; ;3; ;2;17;34;6; ;7;3;6;2;1;2;1;2; ;15;17;6; ;19;1;2; ; ;2; ; ; ;1; ; ; ;5113;283; ;2009; ;37;52;62;25; ;44; ;1121;200;52;1;36;53;41; ;28;46;57; ;10;62;3;45;24;13;204;56;21;115;61; ;3;6
Salta;CERRILLOS;Estatal;Rural;10; ; ; ; ; ; ; ; ; ; ; ; ; ;599; ; ; ; ; ; ; ; ;373; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ;50; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;855;1256;23;64; ;1;7;2; ;5;5; ;423;99;7; ;1;8;3; ;1;8;1; ;2;1; ; ; ;3;1;5;2;2;5; ; ; 
Salta;CERRILLOS;Estatal;Urbano;13; ; ; ; ; ; ; ; ; ; ; ; ; ;1654; ; ; ; ; ; ; ; ;1208; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1016;305;2222;940; ;3;6;3; ; ;11; ; ;128;10; ;10;10;6; ;6;6;3; ;3;3;2;1;1;94;13;35;14; ;1; ; ; 
Salta;CHICOANA;Estatal;Rural;15; ; ; ; ; ; ; ; ; ; ; ; ; ;360; ; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;748;763;186;323;78;3;12;1; ;1;18; ;529; ;12; ; ;13;2; ; ;13;1; ;1;1;1; ;1;8;1; ;2; ; ; ; ; 
Salta;CHICOANA;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ; ;1229; ; ; ; ; ; ; ; ;1109; ; ; ; ; ; ; ; ;152; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;542;671;1735;363; ;2;4;3;1; ;49; ; ;136;5; ;4;5;4; ;4;4;3; ;4;3;5; ; ;70;2; ;26;1;5; ; ; 
Salta;Enmascarado;Estatal;Urbano;14;10;81;80;11; ; ; ; ; ; ; ; ; ;752; ; ; ; ; ; ; ; ;772; ; ; ; ; ; ; ; ;41; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;662;1235;203;615;81;1;5;3;4;4;0; ;14; ;5; ;5;5;4; ;4;5;4; ;4;4;1; ;5;27;1; ;14; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;2; ; ; ; ;44; ; ; ; ; ; ; ; ;291; ; ; ; ; ; ; ; ;218; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;402;402;151;48;48; ;1;2; ; ;0; ;168; ;1; ; ;2;1; ; ;2; ; ;1;1; ;1; ;9;3; ; ;1; ; ; ; 
Salta;Enmascarado;Privado;Urbano;25;35; ;9; ;431; ; ; ; ; ; ; ; ;2445; ; ; ; ; ; ; ; ;2265; ; ; ; ; ;150; ; ;109; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ;2; ; ; ; ; ;2;3; ; ; ;1; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ;869;531; ;619;133;8;13;12;4; ;8; ;188;94;9; ;9;8;10; ;8;10;7; ;7;9;3;4;1;10;19;3;2;8;8; ; ; 
Salta;GENERAL GUEMES;Estatal;Rural;18; ; ; ; ; ; ; ; ; ; ; ; ; ;315; ; ; ; ; ; ; ; ;252; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;583;731; ;307;36;1;12;2; ;1;0; ;34;63;13; ;1;14;12; ;1;14; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;GENERAL GUEMES;Estatal;Urbano;23;119; ; ; ; ; ; ; ; ; ; ; ; ;3136;206; ; ; ; ; ; ; ;4415; ; ; ; ; ; ; ; ;112; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ;4; ; ;1;1;1; ; ; ;2; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1461;998;5414;1424; ;5;10;8;2;1;0; ; ; ;13; ;12;13;10; ;9;10;7; ;8;7;8;2;1;112;14;24;8;1;3; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Estatal;Rural;60;941;2878;876; ; ; ; ; ; ; ; ; ; ;2356; ; ; ; ;39; ; ; ;1217; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;13; ; ; ; ;3; ; ; ; ; ; ; ;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3883;6475;560;2293;248;3;24;10; ;16;0;0;1473;182;43;1;11;44;29; ;11;46;5; ;10;5;11;1; ;44;3;67;3; ;6; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Estatal;Urbano;80;971;3871;1162;306;14; ; ; ; ;104; ; ; ;9877; ; ; ; ; ; ; ; ;11172; ; ; ; ; ; ; ; ;865; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;53; ; ;2; ; ; ; ; ;2;1; ; ;11; ; ; ; ; ; ; ;2; ; ; ; ;32; ; ; ; ; ; ; ; ; ; ; ; ;10888;13950;3600;9005;86;11;35;21;6;129;65; ;1452;1165;49; ;36;49;42; ;34;49;18; ;17;19;16;3;20;137;14;155;69;13;31; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Privado;Urbano;14;23;112;195; ;148; ; ; ; ; ; ; ; ;1832; ; ; ; ; ; ; ; ;2366; ; ; ; ; ; ; ; ;15; ; ; ; ;53; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;342;166; ;78; ;4;9;10;2; ;9; ; ; ;5; ;7;5;4; ;6;4;7; ;4;8; ; ;1; ;23;2; ;10;7; ; ; 
Salta;GUACHIPAS;Estatal;Rural;10; ;2; ; ;1; ; ; ; ; ; ; ; ;70; ; ; ; ; ; ; ; ;123; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;113;100;29;80;53;1;9; ; ; ;0; ;61; ;8; ; ;9;3; ; ;9;1; ;1;1; ; ; ;5;1;7; ; ; ; ; ; 
Salta;IRUYA;Estatal;Rural;36;209;880;569; ;1; ; ; ; ; ; ; ; ;456; ; ; ; ; ; ; ; ;490; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;521;1413;103;361;210;4;18;4; ;3;5;1;239; ;24; ;3;27;14; ;2;29;9; ;3;13;3; ; ;39; ;4;6; ; ; ; ; 
Salta;LA CALDERA;Estatal;Rural;6;1;30; ; ; ; ; ; ; ; ; ; ; ;58; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;101;159;83;40;39;1;5; ; ; ;0;0;22;25;5; ; ;4;2; ; ;4;1; ; ; ; ; ; ;3; ; ; ; ; ; ; ; 
Salta;LA CALDERA;Estatal;Urbano;8; ; ;9; ; ; ; ; ; ; ; ; ; ;510; ; ; ; ; ; ; ; ;690; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;2; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;612;1096;275;277; ; ;3;2; ; ;0; ; ;510;5; ;4;5;3; ;2;2;2; ;1;2;4; ; ; ;1; ;19; ; ; ; ; 
Salta;LA CANDELARIA;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;215; ; ; ; ; ; ; ; ;191; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;428;661; ;274;44;2;5;2; ;1;5; ;92; ;5; ;1;5;2; ;1;5;1; ;2;1; ; ; ;5; ; ;1; ; ; ; ; 
