provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaCopadeleche;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Salta;METAN;Estatal;Urbano;18;20;76;13; ; ; ; ; ; ; ; ; ; ;2721; ; ; ; ; ; ; ; ;2527;67; ; ; ; ; ; ; ;124; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ;1; ; ;1; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2139;1219;2387;39;1;8;6;2;1; ; ; ; ;8; ;10;8;8; ;8;8;5; ;5;6;9; ;1;90;1;21;2; ;4; ; ;3
Salta;METAN;Privado;Urbano;6; ; ; ; ;63; ; ; ; ; ; ; ; ;485; ; ; ; ; ; ; ; ;397; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1; ; ; ; ; ;1; ;2;1;2; ;3;2;2; ; ;2; ; ; ; ;5; ; ; ; ; ;1; 
Salta;MOLINOS;Estatal;Rural;18;69;433;212;1; ; ; ; ; ; ; ; ; ;77; ; ; ; ; ; ; ; ;560; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;681;1522;547;182;2;9;7; ; ; ; ;253; ;9; ;3;10;9; ;2;13;4; ;3;8;1; ; ;40; ;4;7; ; ; ; ; 
Salta;ORAN;Estatal;Rural;21;135;245;104; ; ; ; ; ; ; ; ; ; ;134; ; ; ; ; ; ; ; ;125; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;405;1034;190;117;1;8;1; ;3; ; ;343; ;13; ;1;17;10; ;1;17;6; ;2;10; ; ;3;4; ;19; ; ; ; ; ; 
Salta;ORAN;Estatal;Urbano;80;600;1841;784;431; ; ; ; ; ; ; ; ; ;8871; ; ; ; ;159; ; ; ;11507; ; ; ; ; ; ; ; ;447; ; ; ; ; ; ; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ;15; ;1; ; ;1; ; ; ;3;1; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ;1; ; ;14048;6430;7493; ;3;34;16;7;37; ; ;503; ;50;4;36;51;41;4;28;43;24; ;15;24;16;1;3;141;21;47;31;1;41; ; ;1
Salta;ORAN;Privado;Urbano;9; ; ;5; ;53; ; ; ; ; ; ; ; ;1123; ; ; ; ; ; ; ; ;1409; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;1; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3;5;2;2; ; ; ; ;5; ;3;5;4; ;1;4;3; ;3;3; ;4; ; ;3; ; ;3; ; ; ; 
Salta;RIVADAVIA;Estatal;Rural;110;771;3240;374; ; ; ; ; ; ; ; ; ; ;559; ; ; ; ; ; ; ; ;1145; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2645;6560;1466;681;2;44;15; ;41; ; ;1098; ;55; ;20;86;61; ;29;100;26; ;10;56;8; ;5;15; ;13; ; ;1; ; ; 
Salta;RIVADAVIA;Estatal;Urbano;14;128;235;25;9; ; ; ; ; ; ; ; ; ;292; ; ; ; ; ; ; ; ;684; ; ; ; ; ; ; ; ;18; ; ; ; ; ;181; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;49;2223;234;24; ;4;4;1;11; ; ;13; ;6; ;5;7;6; ;6;7;2; ;2;4; ; ;1; ; ;12; ; ;4; ; ; 
Salta;ROSARIO DE LA FRONTERA;Estatal;Rural;28; ; ; ; ;3; ; ; ; ; ; ; ; ;293; ; ; ; ; ; ; ; ;386; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;528;1021;547;176;1;17;3; ;3; ; ;389;153;13; ; ;21;12; ; ;24;5; ;2;9; ; ;3;6; ;6; ; ; ; ; ; 
Salta;ROSARIO DE LA FRONTERA;Estatal;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ; ;1698; ; ; ; ; ; ; ; ;2090; ; ; ; ; ; ; ; ;88; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3927;425;618; ;1;6;4;2; ; ; ; ; ;8; ;7;8;7; ;6;7;3; ;3;3; ; ;3;10; ;3; ; ; ; ; ; 
Salta;ROSARIO DE LERMA;Estatal;Rural;25;25;117;2; ; ; ; ; ; ; ; ; ; ;774; ; ; ; ; ; ; ; ;428; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;607;1269;1098;182;3;13;6; ; ; ; ;197; ;12; ;5;18;14; ;5;21;4; ;3;11;1; ;1;6; ;5; ; ;1; ; ; 
Salta;ROSARIO DE LERMA;Estatal;Urbano;16;3; ; ; ; ; ; ; ; ; ; ; ; ;2156;210; ; ; ; ; ; ; ;1482;264; ; ; ; ; ; ; ;40; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;4; ;1; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1986;120;3485;51; ;10;5;1; ; ; ;49; ;8; ;6;11;8; ;6;11;6; ;4;7;12;1;4;35;10;14; ;1;13; ; ; 
Salta;SAN CARLOS;Estatal;Rural;23;62;166;180; ; ; ; ; ; ; ; ; ; ;10; ; ; ; ; ; ; ; ;276; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;530;1191;723;125; ;14;8; ;2; ; ;323; ;10; ;1;16;10; ;1;20;5; ;3;11;1; ;1;3; ;6; ; ;6; ; ; 
Salta;SANTA VICTORIA;Estatal;Rural;50;324;1547;501; ; ; ; ; ; ; ; ; ; ;389; ; ; ; ; ; ; ; ;466; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1085;2868;871;240;2;24;9; ;6; ; ;1080;0;33; ;2;43;26; ;1;46;15; ;4;23;5; ;2;14; ;7; ; ;1; ; ; 
San Juan;25 DE MAYO;Estatal;Rural;17;27;177;21; ; ; ; ; ; ; ; ; ; ;314; ; ; ; ; ; ; ; ;725; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2915;2250;693;131;1;12;7; ;16; ; ;670;122;13; ;3;13;10; ;1;15;6; ;1;10;2;1; ;12;2;3; ; ;5; ; ; 
San Juan;25 DE MAYO;Estatal;Urbano;8; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;499; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1524;438;59; ; ;5;4; ;5; ; ; ;179;6; ;3;6;6; ;3;6;2; ;3;2;1; ;3; ; ;1; ; ;1; ; ; 
San Juan;9 DE JULIO;Estatal;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ;120; ; ; ; ; ; ; ; ;335; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;132;132;120; ;1;3;1; ;2; ; ;120; ;3; ; ;3;2; ; ;3; ; ;1;1; ; ; ; ; ; ; ; ;1; ; ; 
San Juan;ALBARDON;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;32; ; ; ; ; ; ; ; ;244; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;935;147;112; ;2;7;3; ;1; ; ;77; ;7; ;3;7;6; ;2;7;2; ;1;2; ; ; ; ; ; ; ; ; ; ; ; 
San Juan;ALBARDON;Estatal;Urbano;12; ; ; ; ; ; ; ; ; ; ; ; ; ;54; ; ; ; ; ; ; ; ;1043; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2291;160;160; ;2;4;4; ;1; ; ;119; ;6; ;6;6;4; ;4;5;3; ;3;3;1;1;1; ;1;1; ; ; ; ; ; 
San Juan;ANGACO;Estatal;Rural;10; ; ; ; ; ; ; ; ; ; ; ; ; ;61; ; ; ; ; ; ; ; ;197; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;942;465;132; ; ;7;5; ;3; ; ;145;83;8; ;4;8;6; ;2;9;5; ;1;5; ; ;1;1;1;4; ; ;1; ; ; 
San Juan;CALINGASTA;Estatal;Rural;11;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;153; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;533;70;70;20;3;9;8; ; ; ; ; ; ;6; ;4;6;9; ;3;9;5; ;4;5; ; ; ; ; ; ; ; ; ; ; ; 
San Juan;CALINGASTA;Estatal;Urbano;8; ; ; ; ; ; ; ; ; ; ; ; ; ;82; ; ; ; ; ; ; ; ;524; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1165; ; ; ;1;6;3; ; ; ; ;73; ;4; ;5;4;4; ;4;5;3; ;1;4;19; ; ; ; ; ; ; ; ; ; ; 
San Juan;CAPITAL;Estatal;Urbano;68; ; ; ;327;180; ; ; ; ; ; ; ; ;1057; ; ; ; ; ; ; ; ;12762;1053;73;287;101;2;579; ; ;15;30; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;4; ; ; ;2;4; ; ; ; ;2; ;5;7; ; ; ; ;4; ; ;1;2; ; ;3;5; ; ;2; ; ; ; ; ; ; ; ;1; ; ; ;7485;254;310; ;9;30;25;7;94; ; ;144; ;26;1;19;26;24; ;18;25;18;1;18;20;2;8; ;33;48;7;1; ;1; ; ; 
San Juan;CAPITAL;Privado;Urbano;68; ; ; ;1;1855; ; ;104; ; ; ; ; ;7071;362; ;319; ; ; ; ; ;5433;151;28;237; ; ;132; ; ;729;120;17; ; ; ;108; ; ; ;2;5; ; ; ; ; ; ;2;7; ; ;2; ;12; ; ; ;5;2; ;13;17;1; ;1;1;9; ; ; ;1; ; ; ;2;2;1; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ;17;22;23;15;6; ; ;245;1435;23; ;17;23;16; ;12;17;18; ;8;18;1;39;4; ;137;19;17;50;14; ; ;1
San Juan;CAUCETE;Estatal;Rural;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;103; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1800;69;59; ;1;8;7; ;21; ; ;38; ;11;1;5;11;13;1;3;14;7;1;4;8;1; ;1;2; ;7; ; ; ; ; ; 
San Juan;CAUCETE;Estatal;Urbano;12; ; ; ;30;62; ; ; ; ; ; ; ; ;550; ; ; ; ; ; ; ; ;2524;368; ; ; ; ; ; ; ;67; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3204; ; ; ;2;6;6;1;6; ; ; ; ;5; ;6;5;3; ;4;3;5; ;3;5;1;1; ; ; ;3; ;1;4; ; ; 
San Juan;CHIMBAS;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;112; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2580; ; ; ;2;4;3; ; ; ; ; ; ;3; ;4;3;4; ;3;4;2; ;1;2; ; ; ;1; ; ; ; ; ; ; ; 
San Juan;CHIMBAS;Estatal;Urbano;23; ; ; ; ; ; ; ; ; ; ; ; ; ;35; ; ; ; ; ; ; ; ;1761;98; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5606;500;461; ;1;16;14; ;10; ; ;129; ;15; ;14;15;14;1;14;15;10; ;7;10;1; ; ;1;3;4; ;1;3; ; ; 
San Juan;CHIMBAS;Privado;Urbano;6; ; ; ; ;224; ; ; ; ; ; ; ; ;1026; ; ; ; ; ; ; ; ;1251; ; ; ; ; ;51; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;2;3; ; ; ; ; ;1026;2; ;2;2;2; ;2;2;2; ;1;2; ;7; ;1;4;44; ;5; ; ; ; 
San Juan;Enmascarado;Estatal;Rural;4; ; ; ; ; ; ; ; ; ; ; ; ; ;254; ; ; ; ; ; ; ; ;552; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;600;487;593; ; ;2;1; ; ; ; ;487; ;2; ;2;2;1; ; ;2;1; ;1;2; ;1;1; ; ; ; ; ;4; ; ; 
San Juan;Enmascarado;Estatal;Urbano;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1029;92; ; ; ; ;111; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;14; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3782; ; ; ;2;7;3;1; ; ; ; ; ;7; ;4;7;7; ;5;7;3; ;3;3; ;2; ; ;4;1; ; ; ; ; ; 
San Juan;Enmascarado;Privado;Rural;3; ; ; ; ;97; ; ; ; ; ; ; ; ;345; ; ; ; ; ; ; ; ;401; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;460; ; ; ;2;2;1; ; ; ; ; ; ;1; ;1;1;1; ;1;1;1; ;1;1; ;2; ; ; ; ; ;1;21; ; ; 
San Juan;Enmascarado;Privado;Urbano;15; ; ; ; ;238; ; ; ; ; ; ; ; ;1699; ; ; ; ; ; ; ; ;1710; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;132; ; ; ;1;6;6;2; ; ; ; ;288;4; ;5;4;2; ;5;2;4; ;2;5; ;5; ;1;7;2; ;13; ; ; ;1
San Juan;IGLESIA;Estatal;Rural;12; ; ; ; ; ; ; ; ; ; ; ; ; ;65; ; ; ; ; ; ; ; ;312; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;932;372;261;20;2;7;5; ; ; ; ;118;2;6; ;3;6;8; ; ;11;7; ; ;10; ; ; ; ; ; ; ; ; ; ; ; 
San Juan;JACHAL;Estatal;Rural;34; ;90; ; ; ; ; ; ; ; ; ; ; ;111; ; ; ; ; ; ; ; ;764; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2557;1530;136;64;4;14;13;1;5; ; ;224;300;23; ;2;23;25; ;2;28;15; ;4;19; ; ;1;1; ;4; ; ; ; ; ; 
San Juan;JACHAL;Estatal;Urbano;8; ; ; ;68; ; ; ; ; ; ; ; ; ;348; ; ; ; ; ; ; ; ;1101; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2387;382;382; ; ;3;4;1;1; ; ; ; ;5; ;4;5;5; ;4;5;2; ;3;3;4; ; ;2; ;2; ; ; ; ; ; 
San Juan;POCITO;Estatal;Rural;19; ; ;6; ; ; ; ; ; ; ; ; ; ;238; ; ; ; ; ; ; ; ;1308; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3474;1072;351; ; ;11;5; ;5; ; ;493; ;15; ;7;15;12; ;4;15;5; ;3;5; ; ; ; ; ;1; ; ;2; ; ; 
San Juan;POCITO;Estatal;Urbano;12; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;966;184; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ;8; ; ; ; ; ; ; ; ;1;2; ; ;1; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ;3462;343;366; ;1;9;5; ;14; ; ; ; ;8; ;6;8;8; ;5;8;5; ;1;5;2; ; ;1; ;1; ; ; ; ; ; 
San Juan;RAWSON;Estatal;Rural;15;87; ; ; ; ; ; ; ; ; ; ; ; ;90; ; ; ; ; ; ; ; ;766;86; ; ; ; ;83; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2388;657;289; ;1;11;3; ; ; ; ;224; ;10; ;5;10;8; ;3;10;1; ;1;2; ; ; ;1;1;4;1; ; ; ; ; 
San Juan;RAWSON;Estatal;Urbano;32; ; ;2; ; ; ; ; ; ; ; ; ; ;90; ; ; ; ; ; ; ; ;3359;202; ; ; ; ; ; ; ;11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ;1; ;1;2; ;1; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10012;210; ; ;8;23;8;1;12; ; ;210; ;19; ;15;19;18; ;14;19;4; ;11;4;2; ;4;16;18;1; ; ;11; ; ; 
San Juan;RAWSON;Privado;Urbano;13; ; ; ; ;474; ; ; ; ; ; ; ; ;2164; ; ; ; ; ; ; ; ;1369; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ; ; ; ; ; ; ; ; ; ;4;2; ; ; ; ; ; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4;6;5; ; ; ; ; ;443;4; ;4;4;4; ;5;4;4; ;2;4; ;3;4; ;6;6; ;10;2; ; ; 
San Juan;RIVADAVIA;Estatal;Rural;10;85; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;200; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;2; ; ; ; ; ;1; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3057; ; ; ; ;8;1; ;6; ; ; ; ;6;1;5;6;8; ;5;8; ; ;2; ; ; ; ;1;1; ; ; ;1; ; ; 
