provincia;departamento;sector;ambito;grado;0años;1año;2años;3años;4años;5años;6años;7años;8años;9años;10años;11años;12años;13años;14años;15años;16años;17años;18años;19años;20años;21años;22años;23años;24años;Menosde18años;11añosymenos;6añosymás;18añosymás;25añosymás;30añosymás;De20a24años;De25a29años
La Pampa;Enmascarado;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;4;529;118;49;13;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;Enmascarado;Privado;Urbano;Deambuladores; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;Enmascarado;Privado;Urbano;Lactantes;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;Enmascarado;Privado;Urbano;Sala de 2; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;Enmascarado;Privado;Urbano;Sala de 3; ; ; ;62; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;Enmascarado;Privado;Urbano;Sala de 4; ; ; ; ;142; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;Enmascarado;Privado;Urbano;Sala de 5; ; ; ; ; ;150; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;1°; ; ; ; ; ; ;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;1;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;13;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;10;2;2; ; ; ; ; ; ; ; ; ; ; ;1; 
La Pampa;GUATRACHE;Estatal;Rural;2°; ; ; ; ; ; ; ;40; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;3°; ; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;79;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;42;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;58;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;33;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;19;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19;5; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;Sala de 4; ; ; ; ;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Rural;Sala de 5; ; ; ; ; ;46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;1°; ; ; ; ; ; ;57; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;18;17;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;26;10;6; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;7;7; ; ; ; ; ; ; ; ; ;1; ;3; 
La Pampa;GUATRACHE;Estatal;Urbano;2°; ; ; ; ; ; ; ;47; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;50;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;50;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;48;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;61;18;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;41;5;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;26;10;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;17;14;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;Sala de 4; ; ; ; ;29; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;GUATRACHE;Estatal;Urbano;Sala de 5; ; ; ; ; ;53; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;1°; ; ; ; ; ; ;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29;9;8;2; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23;9;5;1; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;27;8;2; ; ; ; ; ; ; ; ; ; ; ;1; 
La Pampa;LOVENTUE;Estatal;Rural;2°; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;3°; ; ; ; ; ; ; ; ;47;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;4°; ; ; ; ; ; ; ; ;1;41;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ;1;52;4;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;31;8;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;43;16;6;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;35;17;9;7;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;41;14;5;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;Sala de 3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;Sala de 4; ; ; ; ;43; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Rural;Sala de 5; ; ; ; ; ;50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;16;24;26;38;44;42;8; ; ; ; ; ;88; ;76
La Pampa;LOVENTUE;Estatal;Urbano;1°; ; ; ; ; ;1;66;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;42;8;13;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;36;8;5; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;50;11;1; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;2°; ; ; ; ; ; ; ;45;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;53;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;48;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;60;14;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;42;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;45;15;9;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;54;11;12;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;42;11;13;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;Sala de 4; ; ; ; ;46; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;LOVENTUE;Estatal;Urbano;Sala de 5; ; ; ; ; ;62; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;1°; ; ; ; ; ; ;25; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;3;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;10;3; ; ; ; ; ; ; ; ; ; ; ;1; 
La Pampa;MARACO;Estatal;Rural;2°; ; ; ; ; ; ;1;33; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;3°; ; ; ; ; ; ; ; ;29;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;4°; ; ; ; ; ; ; ; ;1;37;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;36;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;32;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;21;14;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;19;6;1;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;16;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;Sala de 3; ; ; ;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;Sala de 4; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Rural;Sala de 5; ; ; ; ; ;32; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19;33;36;43;39;30;21; ; ; ; ; ;121; ;93
La Pampa;MARACO;Estatal;Urbano;1°; ; ; ; ; ; ;840;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;441;155;119;34;5; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;408;155;66;28; ; ; ; ; ; ; ; ; ; ; ;6; 
La Pampa;MARACO;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;306;135;59; ; ; ; ; ; ; ; ; ; ; ;15; 
La Pampa;MARACO;Estatal;Urbano;2°; ; ; ; ; ; ; ;781;1;1; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;3°; ; ; ; ; ; ; ;1;843;47;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;754;49;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ;5;781;64;12;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ;2;765;117;19;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;665;225;136;51;8; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ;7;521;238;138;65;20;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;7;436;200;128;76;9; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;Sala de 4; ; ; ; ;498; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Estatal;Urbano;Sala de 5; ; ; ; ; ;846; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;60;59;63;52;47;57;56; ; ; ; ; ;367; ;190
La Pampa;MARACO;Privado;Urbano;1°; ; ; ; ; ; ;165;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;145;12;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;115;13;3; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;100;16;4; ; ; ; ; ; ; ; ; ; ; ;1; 
La Pampa;MARACO;Privado;Urbano;2°; ; ; ; ; ; ; ;176;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;3°; ; ; ; ; ; ; ; ;177;4;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;4°; ; ; ; ; ; ; ; ; ;154;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;5°; ; ; ; ; ; ; ; ; ; ;127;4;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;142;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;195;7;3; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;172;20;11; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;2;176;7;10;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;Deambuladores; ;10;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;Lactantes;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;Sala de 2; ; ;14;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;Sala de 3; ; ; ;29;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;Sala de 4; ; ; ;3;143; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;MARACO;Privado;Urbano;Sala de 5; ; ; ; ; ;170; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;1°; ; ; ; ; ; ;27; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;8;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;8;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;4;1; ; ; ; ; ; ; ; ; ; ; ;1; 
La Pampa;PUELEN;Estatal;Rural;2°; ; ; ; ; ; ; ;44;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;3°; ; ; ; ; ; ; ; ;28;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;36;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;5°; ; ; ; ; ; ; ; ; ; ;32;10;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;6°; ; ; ; ; ; ; ; ; ; ; ;36;10;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;7°; ; ; ; ; ; ; ; ; ; ; ; ;8;8;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;12;6;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;9°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;12;4;4;2;1;1; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;Sala de 3; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;Sala de 4; ; ; ; ;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Rural;Sala de 5; ; ; ; ; ;34; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;1°; ; ; ; ; ; ;188;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;107;22;29;4;1; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;88;30;21;7; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;82;29;10; ; ; ; ; ; ; ; ; ; ; ;12; 
La Pampa;PUELEN;Estatal;Urbano;2°; ; ; ; ; ; ; ;177;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;3°; ; ; ; ; ; ; ; ;170;13;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;4°; ; ; ; ; ; ; ; ; ;149;13;4; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;5°; ; ; ; ; ; ; ; ; ; ;147;21;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;6°; ; ; ; ; ; ; ; ; ; ; ;119;25;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;7°; ; ; ; ; ; ; ; ; ; ; ; ;142;54;22;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;8°; ; ; ; ; ; ; ; ; ; ; ; ; ;106;47;28;13;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;9°; ; ; ; ; ; ; ; ; ; ; ; ; ;1;101;45;32;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;Sala de 4; ; ; ; ;105; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;PUELEN;Estatal;Urbano;Sala de 5; ; ; ; ; ;206; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;QUEMU QUEMU;Estatal;Rural;1°; ; ; ; ; ; ;23;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;QUEMU QUEMU;Estatal;Rural;10°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;24;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;QUEMU QUEMU;Estatal;Rural;11°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9;5;1; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;QUEMU QUEMU;Estatal;Rural;12°; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;11;3;3; ; ; ; ; ; ; ; ; ; ; ;2; 
La Pampa;QUEMU QUEMU;Estatal;Rural;2°; ; ; ; ; ; ; ;23; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;QUEMU QUEMU;Estatal;Rural;3°; ; ; ; ; ; ; ; ;25;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
La Pampa;QUEMU QUEMU;Estatal;Rural;4°; ; ; ; ; ; ; ; ; ;22; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; 
