provincia;departamento;sector;ambito;Localizacion;PoblaciónIndigenaInicial;PoblaciónIndigenaPrimaria;PoblaciónIndigenaSecundaria;PoblaciónIndigenaSNU;IdiomasInicialInglés;IdiomasInicialFrancés;IdiomasInicialPortugués;IdiomasInicialItaliano;IdiomasInicialAlemán;IdiomasInicialOtro;IdiomasInicialMásdeunIdioma;IdiomasInicialHebreo;IdiomasInicialLenguaindígena;IdiomasPrimariaInglés;IdiomasPrimariaFrancés;IdiomasPrimariaPortugués;IdiomasPrimariaItaliano;IdiomasPrimariaAlemán;IdiomasPrimariaOtro;IdiomasPrimariaMásdeunIdioma;IdiomasPrimariaHebreo;IdiomasPrimariaLenguaindígena;IdiomasSecundariaInglés;IdiomasSecundariaFrancés;IdiomasSecundariaPortugués;IdiomasSecundariaItaliano;IdiomasSecundariaAlemán;IdiomasSecundariaOtro;IdiomasSecundariaMásdeunIdioma;IdiomasSecundariaHebreo;IdiomasSecundariaLenguaindígena;IdiomasSNUInglés;IdiomasSNUFrancés;IdiomasSNUPortugués;IdiomasSNUItaliano;IdiomasSNUAlemán;IdiomasSNUOtro;IdiomasSNUMásdeunIdioma;IdiomasSNUHebreo;IdiomasSNULenguaindígena;BoliviaInicial;BrasilInicial;ChileInicial;ColombiaInicial;EcuadorInicial;ParaguayInicial;PerúInicial;UruguayInicial;VenezuelaInicial;OtrospaísesdeAméricaInicial;EuropaInicial;AsiaInicial;OtrosInicial;BoliviaPrimaria;BrasilPrimaria;ChilePrimaria;ColombiaPrimaria;EcuadorPrimaria;ParaguayPrimaria;PerúPrimaria;UruguayPrimaria;VenezuelaPrimaria;OtrospaísesdeAméricaPrimaria;EuropaPrimaria;AsiaPrimaria;OtrosPrimaria;BoliviaSecundaria;BrasilSecundaria;ChileSecundaria;ColombiaSecundaria;EcuadorSecundaria;ParaguaySecundaria;PerúSecundaria;UruguaySecundaria;VenezuelaSecundaria;OtrospaísesdeAméricaSecundaria;EuropaSecundaria;AsiaSecundaria;OtrosSecundaria;BoliviaSNU;BrasilSNU;ChileSNU;ColombiaSNU;EcuadorSNU;ParaguaySNU;PerúSNU;UruguaySNU;VenezuelaSNU;OtrospaísesdeAméricaSNU;EuropaSNU;AsiaSNU;OtrosSNU;BeneficiariosdealimentacióngrauitaCopadeleche;BeneficiariosdealimentacióngrauitaAlmuerzo;BeneficiariosdealimentacióngrauitaRefrigerio;BeneficiariosdealimentacióngrauitaCena;TenenciadecomputadoraInicial;TenenciadecomputadoraPrimaria;TenenciadecomputadoraSecundaria;TenenciadecomputadoraSNU;Alumnosquenuncaasistieronasalade5años;AlumnosconPromociónasistidaacompañadaPrimaria;AlumnosconPromociónasistidaacompañadaSecundaria;AlumnosenjornadacompletaPrimaria;AlumnosenjornadaextendidaPrimaria;TurnoMañanaInicial;TurnoIntermedioInicial;TurnoTardeInicial;TurnoDobleInicial;TurnoMañanaPrimaria;TurnoIntermedioPrimaria;TurnoTardePrimaria;TurnoDoblePrimaria;TurnoMañanaSecundaria;TurnoIntermedioSecundaria;TurnoTardeSecundaria;TurnoDobleSecundaria;DiscapacidadConseguimientodocenteestatalInicial;DiscapacidadConseguimientodocenteprivadoInicial;DiscapacidadSinseguimientodocenteInicial;DiscapacidadConseguimientodocenteestatalPrimaria;DiscapacidadConseguimientodocenteprivadoPrimaria;DiscapacidadSinseguimientodocentePrimaria;DiscapacidadConseguimientodocenteestatalSecundaria;DiscapacidadConseguimientodocenteprivadoSecundaria;DiscapacidadSinseguimientodocenteSecundaria;DiscapacidadConseguimientodocenteestatalSNU;DiscapacidadConseguimientodocenteprivadoSNU;DiscapacidadSinseguimientodocenteSNU
Río Negro;Enmascarado;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ; ;172; ; ; ; ; ; ; ; ;392; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ;1; ; ;6;4;7; ; ;1;1;1; ;2; ; ; ; ; ;1; ; ;1;1;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;862; ;741; ;3;5;3; ;1;0; ;79;93;4; ;4;4;5; ;5;5;2; ;2;2;3; ; ;19; ; ;8; ;1; ; ; 
Río Negro;Enmascarado;Privado;Urbano;6; ; ; ; ;9; ; ; ; ; ; ; ; ;252; ; ; ; ; ; ; ; ;476; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ;1; ;1; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;639; ;246; ;1;3;2; ; ;0; ; ; ;1; ;3;1;3; ;3;3;2; ; ;2; ; ; ; ;1; ; ; ; ; ; ; 
Río Negro;GENERAL ROCA;Estatal;Rural;37;21;1; ; ; ; ; ; ; ; ; ; ; ;1174; ; ; ; ; ; ; ; ;711; ; ; ; ; ;25; ; ; ; ; ; ; ; ; ; ; ;6; ;3; ; ; ; ; ; ; ; ; ; ;35; ;15; ; ;6; ; ; ;1;1; ; ;5; ;9; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3903;2146;3710; ;7;25;6; ;5;42; ;125;1891;16; ;21;16;24; ;20;19;5; ;5;5;4; ; ;39;2;6;4; ;3; ; ; 
Río Negro;GENERAL ROCA;Estatal;Urbano;228;281;65;64;36; ; ; ; ; ; ; ; ; ;3941; ; ; ; ; ; ; ; ;20795;489;41; ;26; ; ; ; ;255; ; ; ; ; ; ; ; ;24;1;9; ; ; ;1;1; ;3;9; ; ;176;2;81; ; ;47;5;3; ;19;13; ; ;48; ;70; ; ;25;4;1; ;5;4;4; ;4; ;43; ; ; ; ; ; ; ; ; ; ;34233;6409;21842; ;59;99;45;7;22;560; ;1078;5051;77; ;81;77;96; ;96;89;44; ;42;45;134;29;5;455;34;63;119;2;11;4; ; 
Río Negro;GENERAL ROCA;Privado;Urbano;69; ; ; ; ;1058; ; ; ; ; ; ; ; ;4529; ; ; ; ;1; ; ; ;4078; ; ; ; ; ;205; ; ;758;17; ; ; ; ;103; ; ; ; ;3; ; ; ; ; ; ;2;3;1;1;1;3;4; ; ; ;1;1; ;14;7;1;2;1; ;2; ; ; ;2; ; ;6;6; ; ;4;1;24; ; ;3;1; ; ;2; ; ; ;441; ;631; ;22;26;19;12; ;15; ;475;1083;18; ;26;18;21; ;25;23;14; ;2;20;7;15;2;27;50;9;35;20;10; ; ;2
Río Negro;PICHI MAHUIDA;Estatal;Urbano;14; ; ; ; ; ; ; ; ; ; ; ; ; ;306; ; ; ; ; ; ; ; ;797; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;4; ;3; ; ;6; ; ; ; ; ;1;1;7; ;6; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1255; ;1396; ;4;6;2;1; ;12; ; ;156;4; ;5;4;5; ;4;4;2; ;2;2;17;1; ;22;7; ;12; ; ; ; ; 
Río Negro;PILCANIYEU;Estatal;Rural;17;20;123; ; ; ; ; ; ; ; ; ; ; ;135; ; ; ; ;29; ; ; ;97; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;642;329;236;71;2;11;2; ;7;1; ;171;73;2; ;6;2;8; ;4;10;4; ;1;4;2; ; ;9; ; ;3; ;3; ; ; 
Río Negro;SAN ANTONIO;Estatal;Urbano;27; ; ; ; ; ; ; ; ; ; ; ; ; ;766; ; ; ; ; ; ; ; ;2285; ; ; ; ; ; ; ; ;101; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;2;1; ;4;8;9; ; ; ;8;1;1; ;1;1; ; ;6; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5280;489;2443; ;8;11;6;1; ;36; ;652;1151;9; ;8;8;12; ;10;9;6; ;6;6;23; ; ;84;2;2;28; ;4; ; ; 
Río Negro;VALCHETA;Estatal;Rural;10; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;120;125;99;54; ;7; ; ;1;6; ;90; ; ; ;2; ;2; ; ;7;3; ; ;3; ; ; ;2; ; ; ; ; ; ; ; 
Salta;ANTA;Estatal;Rural;49;42;256;10; ; ; ; ; ; ; ; ; ; ;794; ; ; ; ; ; ; ; ;1102; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;25; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;136;3146;154;98;4;25;8; ;17;3;0;190; ;28; ;5;34;32; ;6;39;8; ;6;10; ; ;2;7; ;13;6; ;1; ; ; 
Salta;ANTA;Estatal;Urbano;33;19;75;8;3; ; ; ; ; ; ; ; ; ;3903; ; ; ; ; ; ; ; ;4260; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;2; ; ; ;2; ; ; ; ; ; ; ; ; ;1; ;1; ; ; ; ; ; ;1; ; ; ; ; ; ;1862;4164;2652;240;3;14;7;4;29;0;0;154;332;15; ;11;19;13; ;10;18;6; ;4;10;3;1;3;29;6;10;1; ;8; ; ; 
Salta;CACHI;Estatal;Rural;17;15;98;40; ; ; ; ; ; ; ; ; ; ;127; ; ; ; ; ; ; ; ;304; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;337;777;328;80; ;15;3; ; ;0;0;118; ;10; ; ;12;11; ;1;14;1; ;2;2;1; ; ;1; ;4; ; ; ; ; ; 
Salta;CAFAYATE;Estatal;Rural;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;190;239;60; ;1;5; ; ;1;0; ;209; ;4; ; ;5;1; ; ;5; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; 
Salta;CAFAYATE;Estatal;Urbano;12; ; ;3;6; ; ; ; ; ; ; ; ; ;1067; ; ; ; ; ; ; ; ;1078;145; ; ; ; ; ; ; ;133; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;21; ; ; ; ;3;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;928;480; ;3;3;4;4; ;0; ; ; ;4; ;3;4;3; ;2;3;3; ;3;3; ; ; ;9; ;1; ; ; ; ; ; 
Salta;CAPITAL;Estatal;Rural;8; ; ; ; ; ; ; ; ; ; ; ; ; ;102; ; ; ; ; ; ; ; ;160; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;47;388;14;7; ;5;1; ; ;0; ;9;4;3; ; ;4;5; ;1;6; ; ;1; ; ; ;1;1; ;4; ; ;2; ; ; 
Salta;CAPITAL;Estatal;Urbano;179;4;24;29;134;182; ; ; ; ; ; ; ; ;25563;1980; ;237; ; ; ; ; ;32952;1266; ;86; ; ;41; ; ;1934;178; ; ; ; ;179; ; ;8; ;1; ; ; ; ; ; ;4;6; ;1;84;8;12; ; ;5;6;3; ;16;11;5;1;51;3;6; ; ;4;1;2; ;8;5; ; ;73; ;2; ; ; ;1; ; ;5;3; ; ;65725;3777;2528;300;24;79;56;12;11;15; ;618;1117;103;3;98;103;84;2;82;85;44; ;46;46;37;19;19;350;107;112;40;11;65; ; ;3
Salta;CAPITAL;Privado;Urbano;92;4; ;1; ;2937; ; ; ; ; ; ; ; ;16068; ; ; ; ; ; ; ; ;14881;99; ; ; ; ;1327; ; ;898;13;11; ; ; ; ; ; ;4; ;1; ; ; ;2;1; ;3;12; ; ;16;2;7; ; ;2;2;1; ;21;21;3;1;17;8;6; ; ; ;1;6; ;18;13;3;1;24; ; ; ; ;2; ; ; ; ; ; ; ;5840;237;135; ;19;46;61;24; ;3; ;1122; ;46; ;33;46;41; ;27;45;55; ;11;61; ;28;3;11;97;23;18;37;28; ; ;3
Salta;CERRILLOS;Estatal;Rural;10; ;6; ; ; ; ; ; ; ; ; ; ; ;614; ; ; ; ; ; ; ; ;283; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;36; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;411;1366;219; ;1;8;1; ;1;2; ;550; ;7; ;2;8;3; ;2;8; ; ;2; ;1; ; ;4;3;10; ; ; ; ; ; 
Salta;CERRILLOS;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ; ;1931; ; ; ; ; ; ; ; ;1897; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ;1; ; ;12; ; ; ; ; ; ;1; ; ;1; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;4354;231;747; ;2;5;3; ; ;0; ; ; ;7; ;7;7;5; ;5;5;3; ;3;3;3;4; ;64;5;38;2; ;3; ; ; 
Salta;CHICOANA;Estatal;Rural;16; ; ; ; ;3; ; ; ; ; ; ; ; ;382; ; ; ; ; ; ; ; ;135; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;466;935;312;103; ;14;2; ;2;0; ;650; ;7; ; ;14;2; ; ;14;1; ;1;1; ; ;3;10; ;12;1; ;2; ; ; 
Salta;CHICOANA;Estatal;Urbano;10; ; ; ; ; ; ; ; ; ; ; ; ; ;1297; ; ; ; ; ; ; ; ;2040; ; ; ; ; ; ; ; ;144; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ;2426;575;38; ;1;4;4;1; ;0; ; ; ;5; ;5;5;4; ;4;4;3; ;4;3;2;2;6;15;4;23;1;4;2; ; ; 
Salta;Enmascarado;Estatal;Urbano;14; ; ;39; ; ; ; ; ; ; ; ; ; ;1044; ; ; ; ; ; ; ; ;1318; ; ; ; ; ; ; ; ;83; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;777;1291;464;50; ;4;4;2;1;0; ;29; ;5; ;5;5;4; ;4;5;4; ;4;4;1; ;3;20; ;4; ; ; ; ; ; 
Salta;Enmascarado;Privado;Rural;2; ; ; ; ;33; ; ; ; ; ; ; ; ;264; ; ; ; ; ; ; ; ;231; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;308;411;165;48; ;1;2; ; ;0; ;173; ;1; ; ;2;1; ; ;2; ; ;1;1; ; ; ; ; ; ;1; ; ; ; ; 
Salta;Enmascarado;Privado;Urbano;24; ; ;131; ;301; ; ; ; ; ; ; ; ;2208; ; ; ; ; ; ; ; ;2285;47; ; ; ; ; ; ; ;45; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;2; ; ;81; ; ; ; ; ; ; ; ;5;3; ; ;2; ; ; ; ;1; ; ; ;2;2; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ;634;484;431;131;4;9;11;3; ;0; ;178; ;9; ;8;8;10; ;7;11;8; ;5;9;3;3; ;1;6;1; ; ; ; ;1; 
Salta;GENERAL GUEMES;Estatal;Rural;18; ; ; ; ; ; ; ; ; ; ; ; ; ;297; ; ; ; ; ; ; ; ;227; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ;1; ; ; ;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29;617;134;33; ;8;3; ;2;0;0;35; ;11; ;2;13;11; ;2;13;1; ;3;2; ; ; ; ; ; ; ; ; ; ; ; 
Salta;GENERAL GUEMES;Estatal;Urbano;22; ; ; ; ; ; ; ; ; ; ; ; ; ;2930;236; ; ; ; ; ; ; ;4702; ; ; ; ; ; ; ; ;291; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ;1; ; ; ;26; ; ; ; ; ; ; ; ;2; ; ; ;12; ; ; ; ;2; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1007;448;6232; ;2;8;8;1;1;0; ; ; ;12; ;11;12;9; ;8;9;6; ;8;6;3;3;6;51;18;52; ; ;6; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Estatal;Rural;59;909;3261;813; ;5; ; ; ; ;13;10; ; ;2176; ; ; ; ;57;41; ; ;1311; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5; ; ; ; ; ; ; ; ; ; ; ; ;30; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1810;5175;1168;312;1;23;9; ;35;0;0;1223;138;42; ;12;48;31; ;11;46;3; ;9;8; ; ;1;37;12;41; ; ;3; ; ; 
Salta;GENERAL JOSE DE SAN MARTIN;Estatal;Urbano;75;852;3365;914;127; ; ; ; ; ;66; ; ; ;10029; ; ; ; ;97;23; ; ;11637; ; ; ; ; ; ; ; ;240; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;23; ; ; ; ; ; ; ; ;1; ; ; ;9; ; ; ; ;1;2; ; ; ; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ;11800;11671;3492;80;3;35;19;6;76;1; ;1866;102;42;1;35;44;40; ;34;48;17; ;16;18;10;12;23;84;72;124;12;2;18;2; ;5
Salta;GENERAL JOSE DE SAN MARTIN;Privado;Urbano;13;15;131;148; ;115; ; ; ; ; ; ; ; ;1385; ; ; ; ; ; ; ; ;2438; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;9; ; ; ; ;1; ; ; ;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ;1; ; ; ; ; ; ; ;336;103; ;76; ;3;7;1;1;0; ; ; ;4; ;7;4;4; ;6;4;7; ;4;8; ;8;1; ;2; ; ;3;3; ; ; 
Salta;GUACHIPAS;Estatal;Rural;9;1;5; ; ; ; ; ; ; ; ; ; ; ;16; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;91;145;124;75; ;5; ; ; ;0; ;67; ;3; ; ;8;2; ; ;9; ; ; ; ; ; ; ;5; ;3; ; ; ; ; ; 
Salta;IRUYA;Estatal;Rural;34;228;1047;594; ; ; ; ; ; ; ; ; ; ;227; ; ; ; ; ; ; ; ;609; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;336;1606;349;284;2;16;8; ;5;0;0;275; ;18; ;3;29;16; ;5;29;10; ;4;18;1; ;2;6; ;12; ; ; ; ; ; 
Salta;LA CALDERA;Estatal;Rural;6; ;15; ; ; ; ; ; ; ; ; ; ; ;70; ; ; ; ; ; ; ; ;6; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;124;149;66;65;2;5;3; ; ;0;0;66; ;2; ;1;5;1; ; ;5; ; ; ;3; ; ; ;1; ; ; ; ; ; ; ; 
Salta;LA CALDERA;Estatal;Urbano;7; ; ;3; ; ; ; ; ; ; ; ; ; ;510; ; ; ; ; ; ; ; ;750; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;2; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;131;699;71; ;2;3;1; ; ;0; ; ;264;5; ;3;5;3; ;2;3;2; ;1;2; ; ;1;9;6; ;4; ; ; ; ; 
Salta;LA CANDELARIA;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;141; ; ; ; ; ; ; ; ;288; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;334;412;130;68; ;3;3; ; ;0;0;103; ;4; ;1;5;3; ;1;5; ; ;2;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;LA POMA;Estatal;Rural;10;25;142;83; ; ; ; ; ; ; ; ; ; ;73; ; ; ; ; ; ; ; ;108; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;189;427;210;100; ;7;1; ;3;0; ;200; ;4; ; ;8;3; ; ;8; ;1;1; ; ; ; ;1; ;2; ; ;1; ; ; 
Salta;LA VIÑA;Estatal;Rural;7; ; ; ; ; ; ; ; ; ; ; ; ; ;249; ; ; ; ; ; ; ; ;266; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;42;336;228;25;1;4;1; ;1;0; ;23; ;5; ;1;6;5; ;1;6;1; ; ;1; ; ; ;8; ;2;3; ; ; ; ; 
Salta;LA VIÑA;Estatal;Urbano;6; ;1;4; ;1; ; ; ; ; ; ; ; ;442; ; ; ; ; ; ; ; ;358; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;110;27;814; ; ;2;1;1; ;0; ; ; ;4; ;2;4;3; ;1;3;1; ; ;1; ; ; ; ; ; ; ; ; ; ; ;2
Salta;LOS ANDES;Estatal;Rural;6;26;116; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;83; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;73;179;112;41; ;4; ; ;2;0; ;149; ;2; ; ;4; ; ; ;5; ; ;1; ; ; ; ; ; ; ; ; ; ; ; ; 
Salta;LOS ANDES;Estatal;Urbano;6;78;378; ;49; ; ; ; ; ; ; ; ; ;407; ; ; ; ; ; ; ; ;374;81; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;477;1142;425;95; ;3;1;1;6;0; ;378; ;4; ;3;4;2; ;2;3;1; ;1;1; ; ; ; ; ; ; ; ; ; ; ; 
Salta;METAN;Estatal;Rural;25; ;20; ; ; ; ; ; ; ; ; ; ; ;245; ; ; ; ; ; ; ; ;419; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;203;1018;178;80;2;13;3; ; ;0;0;198; ;15; ;1;17;15; ;2;19;4; ;5;6; ; ; ;4; ;5; ; ; ; ; ; 
Salta;METAN;Estatal;Urbano;18;13;79;17;1; ; ; ; ; ; ; ; ; ;2501; ; ; ; ; ; ; ; ;2866;71; ; ; ; ; ; ; ;48; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1; ; ;1; ; ; ; ; ; ; ; ;1;1;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;682;1228;1492;30; ;8;5;2;3;0; ; ; ;8; ;10;8;8; ;8;8;6; ;6;6;6; ; ;27; ; ; ; ;1; ; ;1
Salta;MOLINOS;Estatal;Rural;18;81;469;215;36; ; ; ; ; ; ; ; ; ;34; ; ; ; ; ; ; ; ;553; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;334;1359;667;68;1;10;3; ; ;0;0;269; ;10; ;3;11;9; ;2;13;2; ;3;3;1; ; ;23; ;5; ; ;1; ; ; 
